fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.9062666666666667,0.928041755110601,0.9062666666666667,0.8909279109321352,0.9280417551106013,0.9062666666666668,0.890927910932135,0.9027300368188821,70.73046207427979,64.75927567481995
2,0.9041,0.9273760959176891,0.9041,0.8885875276189981,0.9273760959176891,0.9040999999999999,0.888587527618998,0.9004250555049678,39.114842891693115,60.67427945137024
3,0.9043,0.9269953581988484,0.9043,0.8879405283316527,0.9269953581988483,0.9043,0.8879405283316527,0.9006991235080116,55.517439126968384,64.56686806678772
4,0.9058,0.9253610386967881,0.9058,0.8898457796947102,0.9253610386967882,0.9057999999999999,0.8898457796947102,0.9021598732629577,65.99651598930359,66.35348677635193
5,0.9034666666666666,0.9250958816113034,0.9034666666666666,0.8877287480358198,0.9250958816113033,0.9034666666666668,0.8877287480358197,0.8996947560525098,54.21041011810303,69.68633842468262
