numero_experimento,descripcion_experimento,scaler,rebalanceo,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
1,RobustScaler + NearMiss/SMOTE/ENN,RobustScaler,NearMiss_SMOTE_ENN,10000,1,703136,133148,175784,40.96949529647827,0.04830169677734375,0.15804054976562146,0.47892555820990823,0.15804054976562146,0.08870415445158421,0.11778113288981416,0.21068179170151655,0.05573617952973692,0.13985679806426096,0.6768870993074005,2.7477868735120234e-07,0.06315257097804834,0.7893182082984834,0.04217654345829824,0.8419594502343786
1,RobustScaler + NearMiss/SMOTE/ENN,RobustScaler,NearMiss_SMOTE_ENN,10000,2,703136,132806,175784,56.69775366783142,0.04970264434814453,0.1576423337732672,0.14590588742048355,0.1576423337732672,0.1432858680591162,0.09988133146099212,0.2469436247717577,0.08878927719344311,0.16574101299145752,0.6408961885703401,2.827483977389554e-07,0.06079950952797548,0.7530563752282422,0.008835467164923888,0.8423576662267328
1,RobustScaler + NearMiss/SMOTE/ENN,RobustScaler,NearMiss_SMOTE_ENN,10000,3,703136,132658,175784,35.423205614089966,0.05305671691894531,0.16141400810085105,0.09472077917740608,0.16141400810085105,0.1012441088718868,0.06730006017606711,0.21379329961230856,0.06513287226415722,0.1384974849238392,0.6338005998484106,3.018290454133784e-07,0.06284393671012634,0.7862067003876916,0.04122912204261977,0.838585991899149
1,RobustScaler + NearMiss/SMOTE/ENN,RobustScaler,NearMiss_SMOTE_ENN,10000,4,703136,132863,175784,41.696635246276855,0.05008506774902344,0.15000227551995632,0.05646816713950598,0.15000227551995632,0.0790401558250686,0.059549181383419726,0.16338626646322796,0.050957944943344644,0.11946768042858409,0.6138886272682476,2.8492392794010513e-07,0.06408919123605525,0.8366137335367719,0.04725095282472986,0.8499977244800437
1,RobustScaler + NearMiss/SMOTE/ENN,RobustScaler,NearMiss_SMOTE_ENN,10000,5,703136,132766,175784,48.03027033805847,0.05083870887756348,0.14984867792290538,0.05593443861686415,0.14984867792290538,0.07930413169998538,0.05249041683279636,0.16026084600829393,0.05152763229206563,0.11892620663921707,0.6128793648917772,2.8921124150982726e-07,0.06409645055643762,0.839739153991706,0.04719898571303207,0.8501513220770947
