fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.6588,0.6220857629435732,0.6588,0.6308869103966197,0.6220857629435733,0.6587999999999999,0.6308869103966196,0.6370944743809995,0.9459924142857142,4.423759937286377,0.1266491413116455
2,0.6635,0.6287740477130452,0.6635,0.6363581283957677,0.6287740477130453,0.6635000000000001,0.6363581283957677,0.6422025331344803,0.9455436904761902,4.313051462173462,0.1114962100982666
3,0.6579666666666667,0.6207605428012248,0.6579666666666667,0.6296899854835479,0.6207605428012248,0.6579666666666667,0.6296899854835478,0.6362623561470063,0.9442055166666666,3.75192928314209,0.11378097534179688
4,0.6608666666666667,0.6205683500184418,0.6608666666666667,0.6292828199676351,0.6205683500184418,0.6608666666666666,0.629282819967635,0.6402871219268602,0.9447772083333332,4.629690170288086,0.11214971542358398
5,0.6559,0.61529064721146,0.6559,0.6233022800676242,0.61529064721146,0.6559,0.6233022800676243,0.6351925112087895,0.944593176190476,4.3768346309661865,0.11398744583129883
