μ ACCURACY,σ ACCURACY,μ PRECISION WEIGHTED,σ PRECISION WEIGHTED,μ RECALL WEIGHTED,σ RECALL WEIGHTED,μ F1 WEIGHTED,σ F1 WEIGHTED,μ PRECISION MACRO,σ PRECISION MACRO,μ RECALL MACRO,σ RECALL MACRO,μ F1 MACRO,σ F1 MACRO,μ FPR WEIGHTED,σ FPR WEIGHTED,μ FNR WEIGHTED,σ FNR WEIGHTED,μ FPR MACRO,σ FPR MACRO,μ FNR MACRO,σ FNR MACRO,μ MCC,σ MCC,μ AUC-ROC,σ AUC-ROC,μ DETECTION LATENCY (S),σ DETECTION LATENCY (S),μ FIT TIME,σ² FIT TIME,μ SCORE TIME,σ² SCORE TIME
0.387554,0.028,0.857594,0.00566,0.387554,0.028,0.406761,0.039605,0.343794,0.005113,0.797143,0.033076,0.312456,0.00872,0.041138,0.004885,0.612446,0.028,0.046685,0.002346,0.202857,0.033076,0.357467,0.024513,0.733635,0.057631,4.3e-05,1e-06,0.096364,0.000127,7.579855,0.03785
