fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.48067081878768647,0.915975748392455,0.48067081878768647,0.6077804187495153,0.21815087374034864,0.5761120315282412,0.21108084308613295,0.33636172191317193,0.8657278150148393,194.30954122543335,1.6047546863555908
2,0.48180141225007933,0.9153155014237947,0.48180141225007933,0.6089525897593807,0.21720573116441375,0.6181586521147558,0.2092715713936513,0.33472078225844165,0.8667210783716255,183.9678647518158,1.404393196105957
3,0.4807675142811806,0.9153657288400178,0.4807675142811806,0.6082991747900581,0.21686184290721627,0.608976814120675,0.20858576371029694,0.3344222590190408,0.8644478090684917,211.3166537284851,1.3187384605407715
4,0.4801439030860815,0.9160247211170404,0.4801439030860815,0.6076667842738953,0.2202648398080516,0.614581247111808,0.21339234308108526,0.33481090444057166,0.8626828047294594,200.11480808258057,1.506537675857544
5,0.480652175530029,0.9176266363893095,0.480652175530029,0.6085670595434728,0.21757376542003562,0.5763828289337994,0.20899591286916064,0.33626179523241084,0.8637181993643458,203.23079347610474,1.3533148765563965
