fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.9610666666666666,0.9610570598590044,0.9610666666666666,0.9609397973388751,0.9610570598590045,0.9610666666666668,0.9609397973388751,0.9583025782778035,0.9936272833333334,0.13661503791809082,0.22701120376586914
2,0.9614333333333334,0.9613633449946308,0.9614333333333334,0.9613016954718313,0.9613633449946308,0.9614333333333333,0.9613016954718315,0.9586926209436181,0.9939994339285716,0.1693744659423828,0.21607112884521484
3,0.9609333333333333,0.9609420826743735,0.9609333333333333,0.9608241682114832,0.9609420826743736,0.9609333333333333,0.9608241682114832,0.9581590615746783,0.9936938994047618,0.17166399955749512,0.21965742111206055
4,0.9593,0.9593114903280743,0.9593,0.9591585133796542,0.9593114903280743,0.9593000000000002,0.959158513379654,0.9564141319009716,0.9931384017857141,0.17331314086914062,0.22469568252563477
5,0.9593,0.9592986496312894,0.9593,0.9592066144774726,0.9592986496312895,0.9593,0.9592066144774727,0.9564056400450929,0.9928035404761905,0.1673412322998047,0.21682095527648926
