fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.9610666666666666,0.9610570598590044,0.9610666666666666,0.9609397973388751,0.9610570598590045,0.9610666666666668,0.9609397973388751,0.9583025782778035,0.1522994041442871,0.12424206733703613
2,0.9614333333333334,0.9613633449946308,0.9614333333333334,0.9613016954718313,0.9613633449946308,0.9614333333333333,0.9613016954718315,0.9586926209436181,0.14432740211486816,0.12913060188293457
3,0.9609333333333333,0.9609420826743735,0.9609333333333333,0.9608241682114832,0.9609420826743736,0.9609333333333333,0.9608241682114832,0.9581590615746783,0.14145493507385254,0.11563491821289062
4,0.9593,0.9593114903280743,0.9593,0.9591585133796542,0.9593114903280743,0.9593000000000002,0.959158513379654,0.9564141319009716,0.1559896469116211,0.12163400650024414
5,0.9593,0.9592986496312894,0.9593,0.9592066144774726,0.9592986496312895,0.9593,0.9592066144774727,0.9564056400450929,0.15194392204284668,0.11665725708007812
