fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.9959623683208529,0.995936035224584,0.9959623683208529,0.9959382540998135,0.9352662910772268,0.8917988217652029,0.9069546917622205,0.9909440212538988,3.915864944458008,4.12091064453125
2,0.9958856876930237,0.9958505563805279,0.9958856876930237,0.9958555424892146,0.8777846919816705,0.8931436128383766,0.8826430834085089,0.9907705092098482,3.8038337230682373,4.517136812210083
3,0.9958936201717646,0.9958818494738023,0.9958936201717646,0.9958779672406655,0.9036872553112513,0.890614874713461,0.8960041063904549,0.9907922450036882,4.262815237045288,4.973828315734863
4,0.9956582899691162,0.9956150867325565,0.9956582899691162,0.9956198101862378,0.8870022603491445,0.8856232534392179,0.8853821649383106,0.990260018065363,4.242927551269531,5.245408058166504
5,0.995938560145535,0.995913884462832,0.995938560145535,0.9959131097712799,0.8907378960067617,0.9285887487004197,0.9056686382512564,0.9908896904266028,5.930781841278076,5.131083011627197
