μ ACCURACY,σ ACCURACY,μ PRECISION WEIGHTED,σ PRECISION WEIGHTED,μ RECALL WEIGHTED,σ RECALL WEIGHTED,μ F1 WEIGHTED,σ F1 WEIGHTED,μ PRECISION MACRO,σ PRECISION MACRO,μ RECALL MACRO,σ RECALL MACRO,μ F1 MACRO,σ F1 MACRO,μ FPR WEIGHTED,σ FPR WEIGHTED,μ FNR WEIGHTED,σ FNR WEIGHTED,μ FPR MACRO,σ FPR MACRO,μ FNR MACRO,σ FNR MACRO,μ MCC,σ MCC,μ AUC-ROC,σ AUC-ROC,μ DETECTION LATENCY (S),σ DETECTION LATENCY (S),μ FIT TIME,σ² FIT TIME,μ SCORE TIME,σ² SCORE TIME
0.359293,0.022196,0.857571,0.002538,0.359293,0.022196,0.405633,0.028139,0.312437,0.014985,0.771179,0.029766,0.278853,0.023478,0.018204,0.000916,0.640707,0.022196,0.047065,0.001554,0.228821,0.029766,0.340394,0.018244,0.686237,0.006581,5.2e-05,6e-06,0.186279,0.0005,9.121189,1.1026
