fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.862491464987482,0.8942213245552385,0.862491464987482,0.8479223604186357,0.8879360168158129,0.8457021279658473,0.8279625676915049,0.8549499235663018,0.9915674868036515,6.676675319671631,0.08472323417663574
2,0.8769061527956907,0.8811167661461065,0.8769061527956907,0.8742987920680881,0.8688792119422956,0.8668216101568914,0.8627036478879865,0.8681605426634065,0.9897147334456474,5.395571231842041,0.08627200126647949
3,0.8618465973750095,0.8757062147593397,0.8618465973750095,0.8616991007951961,0.8626201521693797,0.8523325583352299,0.8499412127244474,0.8524626859416181,0.988677819514522,5.454659938812256,0.08472228050231934
4,0.8709506107275624,0.8968052834571869,0.8709506107275624,0.8555709080713628,0.8866457757443442,0.8627337631073791,0.8414418565478189,0.864370415060662,0.990612814319507,5.243858814239502,0.08663606643676758
5,0.8783476215765117,0.9011291747079273,0.8783476215765117,0.861552148587286,0.8954043956468626,0.8608405416253352,0.8417284681064455,0.8716230799122769,0.989103377737113,7.370486259460449,0.08556270599365234
