fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.8483131007544135,0.8867119665972614,0.8483131007544135,0.8421602135622074,0.8746216073197873,0.8400938010594496,0.8319477198188766,0.8404701033050381,15.504923105239868,0.0480198860168457
2,0.8445601807528818,0.8816112920087779,0.8445601807528818,0.8377984319956384,0.8697602338687757,0.8363787635311406,0.8279780288315565,0.836392198819779,11.20541501045227,0.050838470458984375
3,0.844937193627451,0.8833484439199009,0.844937193627451,0.838486643122145,0.871276951063993,0.8368427574253807,0.828435539593652,0.8368963519780382,11.791799783706665,0.07241034507751465
4,0.8440180759803921,0.8828939508273467,0.8440180759803921,0.8372692915340891,0.8708578194729677,0.835701408413579,0.827168720331991,0.8359986758199225,10.973458290100098,0.06908941268920898
5,0.8399969362745098,0.8795741009107975,0.8399969362745098,0.8331257733127576,0.8675465593906398,0.8316155344596251,0.8229891782700712,0.8316368476596765,8.45845627784729,0.08406996726989746
