fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.5223068969478804,0.5406958886661074,0.5223068969478804,0.49367297243089253,0.525682377824804,0.5080073710019265,0.48009340430515257,0.4907485736583998,0.9014861257568842,9.546977996826172,0.07281041145324707
2,0.5133458430666717,0.5513761723689589,0.5133458430666717,0.4940151661777936,0.5358693503248437,0.49961448105532424,0.48046093378105253,0.48173694266535616,0.8967474668527579,9.532692432403564,0.0789186954498291
3,0.48583026960784315,0.5189678173113924,0.48583026960784315,0.46033851283189803,0.5036503713844687,0.4734779089950332,0.44798165275939034,0.45251338234443783,0.8960622812759398,8.678747177124023,0.09093356132507324
4,0.5210631127450981,0.540348394889352,0.5210631127450981,0.494459389497338,0.5248932496161929,0.506358144935397,0.4804680907124732,0.48936882637508367,0.8998836981190018,9.087114810943604,0.08629631996154785
5,0.48483455882352944,0.5142598594528317,0.48483455882352944,0.457613506255525,0.49918573585451975,0.47287383195747834,0.4454044142792095,0.45152518480172094,0.8860736103840224,7.275663614273071,0.10801482200622559
