DESCRIPCIÓN EXPERIMENTO,N,métrica,tipo_tiempo,tiempo,valor_métrica,delta_métrica,delta_tiempo,VD,VD_normalizado
StandardScaler + NearMiss/SMOTE,30000,μ ACCURACY,score_time,27.779951,0.466422,-0.01661800000000002,9.406195,-0.0017667080046713916,0.0
StandardScaler + NearMiss/SMOTE,40000,μ ACCURACY,score_time,36.907845,0.471668,0.005245999999999973,9.127894000000001,0.0005747218361650533,0.01744927376978814
StandardScaler + NearMiss/SMOTE,500,μ ACCURACY,total_time,0.773846,0.192342,,,,
StandardScaler + NearMiss/SMOTE,1000,μ ACCURACY,total_time,1.212016,0.202939,0.010596999999999995,0.43816999999999995,0.02418467718008991,0.19441281304987146
StandardScaler + NearMiss/SMOTE,2000,μ ACCURACY,total_time,2.1060190000000003,0.320651,0.11771200000000001,0.8940030000000003,0.13166846196265558,1.0
StandardScaler + NearMiss/SMOTE,5000,μ ACCURACY,total_time,4.80143,0.452732,0.132081,2.6954109999999996,0.04900217443647741,0.3804190822034921
StandardScaler + NearMiss/SMOTE,10000,μ ACCURACY,total_time,9.348040000000001,0.470103,0.01737099999999997,4.546610000000001,0.0038206487910773007,0.04178513643740639
StandardScaler + NearMiss/SMOTE,20000,μ ACCURACY,total_time,18.516262,0.48304,0.012937000000000032,9.168222,0.001411069670869666,0.023725425671651028
StandardScaler + NearMiss/SMOTE,30000,μ ACCURACY,total_time,27.9882,0.466422,-0.01661800000000002,9.471937999999998,-0.001754445605535005,0.0
StandardScaler + NearMiss/SMOTE,40000,μ ACCURACY,total_time,37.189458,0.471668,0.005245999999999973,9.201258000000003,0.0005701394309343322,0.01742268309721308
StandardScaler + NearMiss/SMOTE/ENN,500,σ F1 MACRO,fit_time,0.004321,0.010323,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,σ F1 MACRO,fit_time,0.006412,0.012669,0.002345999999999999,0.002091,1.1219512195121948,0.46102465365244444
StandardScaler + NearMiss/SMOTE/ENN,2000,σ F1 MACRO,fit_time,0.010736,0.026118,0.013449,0.004324000000000001,3.1103145235892686,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,σ F1 MACRO,fit_time,0.028373,0.015909,-0.010209,0.017637,-0.5788399387650961,0.0
StandardScaler + NearMiss/SMOTE/ENN,10000,σ F1 MACRO,fit_time,0.06895,0.026078,0.010169000000000001,0.040577,0.250609951450329,0.2248346873733452
StandardScaler + NearMiss/SMOTE/ENN,20000,σ F1 MACRO,fit_time,0.13476,0.019061,-0.007016999999999999,0.06581,-0.10662513295851694,0.12800082258014714
StandardScaler + NearMiss/SMOTE/ENN,30000,σ F1 MACRO,fit_time,0.19897,0.016816,-0.0022450000000000005,0.06421000000000002,-0.034963401339355236,0.14742579715099452
StandardScaler + NearMiss/SMOTE/ENN,40000,σ F1 MACRO,fit_time,0.27123,0.015769,-0.0010470000000000028,0.07226000000000002,-0.014489344035427657,0.15297559386264029
StandardScaler + NearMiss/SMOTE/ENN,500,σ F1 MACRO,score_time,0.703954,0.010323,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,σ F1 MACRO,score_time,1.122928,0.012669,0.002345999999999999,0.41897399999999996,0.005599392802417332,0.4751835928091987
StandardScaler + NearMiss/SMOTE/ENN,2000,σ F1 MACRO,score_time,1.943213,0.026118,0.013449,0.8202850000000002,0.01639552106889678,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,σ F1 MACRO,score_time,4.388057,0.015909,-0.010209,2.444844,-0.004175726549424013,0.0
StandardScaler + NearMiss/SMOTE/ENN,10000,σ F1 MACRO,score_time,8.598023,0.026078,0.010169000000000001,4.209966,0.002415458937198068,0.32040766845623686
StandardScaler + NearMiss/SMOTE/ENN,20000,σ F1 MACRO,score_time,17.218411,0.019061,-0.007016999999999999,8.620388,-0.0008140004835049187,0.16341867680038688
StandardScaler + NearMiss/SMOTE/ENN,30000,σ F1 MACRO,score_time,26.572876,0.016816,-0.0022450000000000005,9.354465000000001,-0.00023999234590112853,0.19132209560385205
StandardScaler + NearMiss/SMOTE/ENN,40000,σ F1 MACRO,score_time,35.583243,0.015769,-0.0010470000000000028,9.010367000000002,-0.0001161994844383145,0.19733985708140891
StandardScaler + NearMiss/SMOTE/ENN,500,σ F1 MACRO,total_time,0.708275,0.010323,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,σ F1 MACRO,total_time,1.12934,0.012669,0.002345999999999999,0.421065,0.005571586334651418,0.47505406590337007
StandardScaler + NearMiss/SMOTE/ENN,2000,σ F1 MACRO,total_time,1.9539490000000002,0.026118,0.013449,0.8246090000000001,0.01630954791907437,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,σ F1 MACRO,total_time,4.41643,0.015909,-0.010209,2.462481,-0.004145818790073913,0.0
StandardScaler + NearMiss/SMOTE/ENN,10000,σ F1 MACRO,total_time,8.666972999999999,0.026078,0.010169000000000001,4.250542999999999,0.0023924002180427313,0.3196334292649247
StandardScaler + NearMiss/SMOTE/ENN,20000,σ F1 MACRO,total_time,17.353171,0.019061,-0.007016999999999999,8.686198000000001,-0.0008078333005994105,0.1631838498393505
StandardScaler + NearMiss/SMOTE/ENN,30000,σ F1 MACRO,total_time,26.771846,0.016816,-0.0022450000000000005,9.418675,-0.00023835624437619946,0.19102383258424663
StandardScaler + NearMiss/SMOTE/ENN,40000,σ F1 MACRO,total_time,35.854473000000006,0.015769,-0.0010470000000000028,9.082627000000006,-0.00011527501900056032,0.19704089534952052
StandardScaler + NearMiss/SMOTE/ENN,500,μ F1 MACRO,fit_time,0.004321,0.264073,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,μ F1 MACRO,fit_time,0.006412,0.272212,0.008139000000000007,0.002091,3.892395982783361,0.6897424202250377
StandardScaler + NearMiss/SMOTE/ENN,2000,μ F1 MACRO,fit_time,0.010736,0.297367,0.025154999999999983,0.004324000000000001,5.817530064754852,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,μ F1 MACRO,fit_time,0.028373,0.290534,-0.006832999999999978,0.017637,-0.3874241651074433,0.0
StandardScaler + NearMiss/SMOTE/ENN,10000,μ F1 MACRO,fit_time,0.06895,0.296615,0.006081000000000003,0.040577,0.14986322300810812,0.08659006468247152
StandardScaler + NearMiss/SMOTE/ENN,20000,μ F1 MACRO,fit_time,0.13476,0.315763,0.019148,0.06581,0.2909588208478955,0.10932924898793232
StandardScaler + NearMiss/SMOTE/ENN,30000,μ F1 MACRO,fit_time,0.19897,0.304391,-0.011371999999999993,0.06421000000000002,-0.17710636972434185,0.03389514049449628
StandardScaler + NearMiss/SMOTE/ENN,40000,μ F1 MACRO,fit_time,0.27123,0.306449,0.0020580000000000043,0.07226000000000002,0.028480487129809075,0.0670278356342497
StandardScaler + NearMiss/SMOTE/ENN,500,μ F1 MACRO,score_time,0.703954,0.264073,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,μ F1 MACRO,score_time,1.122928,0.272212,0.008139000000000007,0.41897399999999996,0.019426026436007982,0.6640825548056645
StandardScaler + NearMiss/SMOTE/ENN,2000,μ F1 MACRO,score_time,1.943213,0.297367,0.025154999999999983,0.8202850000000002,0.030666170904015043,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,μ F1 MACRO,score_time,4.388057,0.290534,-0.006832999999999978,2.444844,-0.0027948613490267594,0.0
StandardScaler + NearMiss/SMOTE/ENN,10000,μ F1 MACRO,score_time,8.598023,0.296615,0.006081000000000003,4.209966,0.0014444297174846551,0.12669337378634032
StandardScaler + NearMiss/SMOTE/ENN,20000,μ F1 MACRO,score_time,17.218411,0.315763,0.019148,8.620388,0.002221245725830438,0.14990891604670098
StandardScaler + NearMiss/SMOTE/ENN,30000,μ F1 MACRO,score_time,26.572876,0.304391,-0.011371999999999993,9.354465000000001,-0.0012156761503731098,0.04719475438508303
StandardScaler + NearMiss/SMOTE/ENN,40000,μ F1 MACRO,score_time,35.583243,0.306449,0.0020580000000000043,9.010367000000002,0.00022840357113089886,0.09035181273831819
StandardScaler + NearMiss/SMOTE/ENN,500,μ F1 MACRO,total_time,0.708275,0.264073,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,μ F1 MACRO,total_time,1.12934,0.272212,0.008139000000000007,0.421065,0.019329557194257434,0.6641905380584298
StandardScaler + NearMiss/SMOTE/ENN,2000,μ F1 MACRO,total_time,1.9539490000000002,0.297367,0.025154999999999983,0.8246090000000001,0.0305053667859555,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,μ F1 MACRO,total_time,4.41643,0.290534,-0.006832999999999978,2.462481,-0.002774843744987262,0.0
StandardScaler + NearMiss/SMOTE/ENN,10000,μ F1 MACRO,total_time,8.666972999999999,0.296615,0.006081000000000003,4.250542999999999,0.001430640744017883,0.1263659220272971
StandardScaler + NearMiss/SMOTE/ENN,20000,μ F1 MACRO,total_time,17.353171,0.315763,0.019148,8.686198000000001,0.002204416707977414,0.14961625463081535
StandardScaler + NearMiss/SMOTE/ENN,30000,μ F1 MACRO,total_time,26.771846,0.304391,-0.011371999999999993,9.418675,-0.001207388512715429,0.0470987174439437
StandardScaler + NearMiss/SMOTE/ENN,40000,μ F1 MACRO,total_time,35.854473000000006,0.306449,0.0020580000000000043,9.082627000000006,0.00022658642703261985,0.0901866341629437
StandardScaler + NearMiss/SMOTE/ENN,500,μ ACCURACY,fit_time,0.004321,0.184464,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,μ ACCURACY,fit_time,0.006412,0.200386,0.01592200000000002,0.002091,7.614538498326169,0.2845033290199115
StandardScaler + NearMiss/SMOTE/ENN,2000,μ ACCURACY,fit_time,0.010736,0.321848,0.12146200000000001,0.004324000000000001,28.090194264569842,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,μ ACCURACY,fit_time,0.028373,0.45397,0.13212199999999996,0.017637,7.491183307818788,0.2801928332212053
StandardScaler + NearMiss/SMOTE/ENN,10000,μ ACCURACY,fit_time,0.06895,0.493727,0.03975700000000004,0.040577,0.9797915075042521,0.05266023500997928
StandardScaler + NearMiss/SMOTE/ENN,20000,μ ACCURACY,fit_time,0.13476,0.522921,0.029193999999999942,0.06581,0.4436103935572093,0.033924043776291435
StandardScaler + NearMiss/SMOTE/ENN,30000,μ ACCURACY,fit_time,0.19897,0.489069,-0.03385199999999999,0.06421000000000002,-0.5272076000622954,0.0
StandardScaler + NearMiss/SMOTE/ENN,40000,μ ACCURACY,fit_time,0.27123,0.495328,0.0062590000000000146,0.07226000000000002,0.08661776916689749,0.021449374479652235
StandardScaler + NearMiss/SMOTE/ENN,500,μ ACCURACY,score_time,0.703954,0.184464,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,μ ACCURACY,score_time,1.122928,0.200386,0.01592200000000002,0.41897399999999996,0.03800235814155537,0.2743799156857994
StandardScaler + NearMiss/SMOTE/ENN,2000,μ ACCURACY,score_time,1.943213,0.321848,0.12146200000000001,0.8202850000000002,0.14807292587332452,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,μ ACCURACY,score_time,4.388057,0.45397,0.13212199999999996,2.444844,0.05404107583142318,0.3801122283488376
StandardScaler + NearMiss/SMOTE/ENN,10000,μ ACCURACY,score_time,8.598023,0.493727,0.03975700000000004,4.209966,0.009443544199644379,0.08611115858315133
StandardScaler + NearMiss/SMOTE/ENN,20000,μ ACCURACY,score_time,17.218411,0.522921,0.029193999999999942,8.620388,0.0033866225046946777,0.04618201020550197
StandardScaler + NearMiss/SMOTE/ENN,30000,μ ACCURACY,score_time,26.572876,0.489069,-0.03385199999999999,9.354465000000001,-0.0036188066340512247,0.0
StandardScaler + NearMiss/SMOTE/ENN,40000,μ ACCURACY,score_time,35.583243,0.495328,0.0062590000000000146,9.010367000000002,0.0006946442914034482,0.028435636235118737
StandardScaler + NearMiss/SMOTE/ENN,500,μ ACCURACY,total_time,0.708275,0.184464,,,,
StandardScaler + NearMiss/SMOTE/ENN,1000,μ ACCURACY,total_time,1.12934,0.200386,0.01592200000000002,0.421065,0.03781363922434783,0.2744224752428934
StandardScaler + NearMiss/SMOTE/ENN,2000,μ ACCURACY,total_time,1.9539490000000002,0.321848,0.12146200000000001,0.8246090000000001,0.14729647626935916,1.0
StandardScaler + NearMiss/SMOTE/ENN,5000,μ ACCURACY,total_time,4.41643,0.45397,0.13212199999999996,2.462481,0.05365401804115442,0.3794016953958036
StandardScaler + NearMiss/SMOTE/ENN,10000,μ ACCURACY,total_time,8.666972999999999,0.493727,0.03975700000000004,4.250542999999999,0.009353393201762705,0.08580738797989367
StandardScaler + NearMiss/SMOTE/ENN,20000,μ ACCURACY,total_time,17.353171,0.522921,0.029193999999999942,8.686198000000001,0.0033609641410430593,0.04609365784179041
StandardScaler + NearMiss/SMOTE/ENN,30000,μ ACCURACY,total_time,26.771846,0.489069,-0.03385199999999999,9.418675,-0.003594136117872205,0.0
StandardScaler + NearMiss/SMOTE/ENN,40000,μ ACCURACY,total_time,35.854473000000006,0.495328,0.0062590000000000146,9.082627000000006,0.0006891178069957085,0.02838648380507448
RobustScaler + RUS/SMOTE,500,σ F1 MACRO,fit_time,0.010433,0.010386,,,,
RobustScaler + RUS/SMOTE,1000,σ F1 MACRO,fit_time,0.017621,0.011351,0.0009650000000000006,0.007188000000000002,0.13425153032832504,1.0
RobustScaler + RUS/SMOTE,2000,σ F1 MACRO,fit_time,0.033014,0.007884,-0.0034669999999999996,0.015393,-0.22523224842460857,0.0
RobustScaler + RUS/SMOTE,5000,σ F1 MACRO,fit_time,0.08766,0.009301,0.0014169999999999999,0.054646,0.025930534714343225,0.6986762629742224
RobustScaler + RUS/SMOTE,10000,σ F1 MACRO,fit_time,0.184712,0.009181,-0.00012000000000000031,0.09705199999999999,-0.0012364505625850094,0.6231040483636722
RobustScaler + RUS/SMOTE,20000,σ F1 MACRO,fit_time,0.359068,0.007022,-0.0021590000000000003,0.174356,-0.012382711234485765,0.5920977517497675
RobustScaler + RUS/SMOTE,30000,σ F1 MACRO,fit_time,0.515206,0.006646,-0.0003759999999999996,0.15613800000000005,-0.002408126144820604,0.6198447202618586
RobustScaler + RUS/SMOTE,40000,σ F1 MACRO,fit_time,0.688201,0.005664,-0.0009820000000000002,0.1729949999999999,-0.005676464637706297,0.6107529651227985
RobustScaler + RUS/SMOTE,500,σ F1 MACRO,score_time,0.687331,0.010386,,,,
RobustScaler + RUS/SMOTE,1000,σ F1 MACRO,score_time,0.723658,0.011351,0.0009650000000000006,0.036327,0.026564263495471706,0.6634608210692122
RobustScaler + RUS/SMOTE,2000,σ F1 MACRO,score_time,0.753223,0.007884,-0.0034669999999999996,0.029564999999999952,-0.11726703872822612,0.0
RobustScaler + RUS/SMOTE,5000,σ F1 MACRO,score_time,0.767461,0.009301,0.0014169999999999999,0.014237999999999973,0.09952240483213952,1.0
RobustScaler + RUS/SMOTE,10000,σ F1 MACRO,score_time,0.786865,0.009181,-0.00012000000000000031,0.019404000000000088,-0.006184291898577601,0.5123992432718119
RobustScaler + RUS/SMOTE,20000,σ F1 MACRO,score_time,0.817192,0.007022,-0.0021590000000000003,0.030326999999999993,-0.07119068816566099,0.21253964125672495
RobustScaler + RUS/SMOTE,30000,σ F1 MACRO,score_time,0.880962,0.006646,-0.0003759999999999996,0.06377,-0.0058961894307668124,0.5137281939027986
RobustScaler + RUS/SMOTE,40000,σ F1 MACRO,score_time,0.861716,0.005664,-0.0009820000000000002,-0.019245999999999985,,
RobustScaler + RUS/SMOTE,500,σ F1 MACRO,total_time,0.697764,0.010386,,,,
RobustScaler + RUS/SMOTE,1000,σ F1 MACRO,total_time,0.741279,0.011351,0.0009650000000000006,0.04351499999999997,0.02217626105940483,1.0
RobustScaler + RUS/SMOTE,2000,σ F1 MACRO,total_time,0.786237,0.007884,-0.0034669999999999996,0.04495799999999994,-0.0771164197695628,0.0
RobustScaler + RUS/SMOTE,5000,σ F1 MACRO,total_time,0.8551209999999999,0.009301,0.0014169999999999999,0.06888399999999995,0.020570814702978935,0.9838311712099778
RobustScaler + RUS/SMOTE,10000,σ F1 MACRO,total_time,0.971577,0.009181,-0.00012000000000000031,0.11645600000000011,-0.0010304320945249724,0.7662799215391969
RobustScaler + RUS/SMOTE,20000,σ F1 MACRO,total_time,1.17626,0.007022,-0.0021590000000000003,0.20468300000000006,-0.010548018154902946,0.6704260682549644
RobustScaler + RUS/SMOTE,30000,σ F1 MACRO,total_time,1.396168,0.006646,-0.0003759999999999996,0.219908,-0.0017098059188387854,0.7594377875707924
RobustScaler + RUS/SMOTE,40000,σ F1 MACRO,total_time,1.549917,0.005664,-0.0009820000000000002,0.1537489999999999,-0.00638703341159943,0.712332326687757
RobustScaler + RUS/SMOTE,500,μ F1 MACRO,fit_time,0.010433,0.208875,,,,
RobustScaler + RUS/SMOTE,1000,μ F1 MACRO,fit_time,0.017621,0.229022,0.020146999999999998,0.007188000000000002,2.8028658875904275,1.0
RobustScaler + RUS/SMOTE,2000,μ F1 MACRO,fit_time,0.033014,0.251591,0.022569000000000006,0.015393,1.4661859286688759,0.5162636129915702
RobustScaler + RUS/SMOTE,5000,μ F1 MACRO,fit_time,0.08766,0.270982,0.01939099999999999,0.054646,0.3548475643230976,0.1140769852020563
RobustScaler + RUS/SMOTE,10000,μ F1 MACRO,fit_time,0.184712,0.285211,0.014228999999999992,0.09705199999999999,0.146612125458517,0.03871784020167944
RobustScaler + RUS/SMOTE,20000,μ F1 MACRO,fit_time,0.359068,0.299719,0.014508000000000021,0.174356,0.08320906650760525,0.01577265690818431
RobustScaler + RUS/SMOTE,30000,μ F1 MACRO,fit_time,0.515206,0.309351,0.009631999999999974,0.15613800000000005,0.0616890186885958,0.007984681850478497
RobustScaler + RUS/SMOTE,40000,μ F1 MACRO,fit_time,0.688201,0.316206,0.006855,0.1729949999999999,0.03962542270007806,0.0
RobustScaler + RUS/SMOTE,500,μ F1 MACRO,score_time,0.687331,0.208875,,,,
RobustScaler + RUS/SMOTE,1000,μ F1 MACRO,score_time,0.723658,0.229022,0.020146999999999998,0.036327,0.554601260770226,0.3332780987459812
RobustScaler + RUS/SMOTE,2000,μ F1 MACRO,score_time,0.753223,0.251591,0.022569000000000006,0.029564999999999952,0.7633688483003566,0.5056884758203926
RobustScaler + RUS/SMOTE,5000,μ F1 MACRO,score_time,0.767461,0.270982,0.01939099999999999,0.014237999999999973,1.3619188088214658,1.0
RobustScaler + RUS/SMOTE,10000,μ F1 MACRO,score_time,0.786865,0.285211,0.014228999999999992,0.019404000000000088,0.7333024118738367,0.480858157556395
RobustScaler + RUS/SMOTE,20000,μ F1 MACRO,score_time,0.817192,0.299719,0.014508000000000021,0.030326999999999993,0.4783855969927795,0.2703355151471282
RobustScaler + RUS/SMOTE,30000,μ F1 MACRO,score_time,0.880962,0.309351,0.009631999999999974,0.06377,0.15104281009879214,0.0
RobustScaler + RUS/SMOTE,40000,μ F1 MACRO,score_time,0.861716,0.316206,0.006855,-0.019245999999999985,,
RobustScaler + RUS/SMOTE,500,μ F1 MACRO,total_time,0.697764,0.208875,,,,
RobustScaler + RUS/SMOTE,1000,μ F1 MACRO,total_time,0.741279,0.229022,0.020146999999999998,0.04351499999999997,0.4629897736412734,0.9148582558931889
RobustScaler + RUS/SMOTE,2000,μ F1 MACRO,total_time,0.786237,0.251591,0.022569000000000006,0.04495799999999994,0.5020018684105173,1.0
RobustScaler + RUS/SMOTE,5000,μ F1 MACRO,total_time,0.8551209999999999,0.270982,0.01939099999999999,0.06888399999999995,0.2815022356425296,0.5187717188778455
RobustScaler + RUS/SMOTE,10000,μ F1 MACRO,total_time,0.971577,0.285211,0.014228999999999992,0.11645600000000011,0.12218348560829823,0.1710673382987856
RobustScaler + RUS/SMOTE,20000,μ F1 MACRO,total_time,1.17626,0.299719,0.014508000000000021,0.20468300000000006,0.07088033691122378,0.05910104722733972
RobustScaler + RUS/SMOTE,30000,μ F1 MACRO,total_time,1.396168,0.309351,0.009631999999999974,0.219908,0.04380013460174243,0.0
RobustScaler + RUS/SMOTE,40000,μ F1 MACRO,total_time,1.549917,0.316206,0.006855,0.1537489999999999,0.04458565584166404,0.0017143567602680347
RobustScaler + RUS/SMOTE,500,μ ACCURACY,fit_time,0.010433,0.568601,,,,
RobustScaler + RUS/SMOTE,1000,μ ACCURACY,fit_time,0.017621,0.620924,0.05232300000000001,0.007188000000000002,7.279215358931552,1.0
RobustScaler + RUS/SMOTE,2000,μ ACCURACY,fit_time,0.033014,0.672012,0.05108800000000002,0.015393,3.3189111933995985,0.45126788661627665
RobustScaler + RUS/SMOTE,5000,μ ACCURACY,fit_time,0.08766,0.710832,0.038819999999999966,0.054646,0.7103905134868054,0.0898362880154582
RobustScaler + RUS/SMOTE,10000,μ ACCURACY,fit_time,0.184712,0.740239,0.02940699999999996,0.09705199999999999,0.30300251411614354,0.033389391888780755
RobustScaler + RUS/SMOTE,20000,μ ACCURACY,fit_time,0.359068,0.769419,0.029179999999999984,0.174356,0.1673587372961067,0.01459485156795893
RobustScaler + RUS/SMOTE,30000,μ ACCURACY,fit_time,0.515206,0.785442,0.01602300000000001,0.15613800000000005,0.10262075855973564,0.005624881989011745
RobustScaler + RUS/SMOTE,40000,μ ACCURACY,fit_time,0.688201,0.796172,0.010730000000000017,0.1729949999999999,0.062024914014856054,0.0
RobustScaler + RUS/SMOTE,500,μ ACCURACY,score_time,0.687331,0.568601,,,,
RobustScaler + RUS/SMOTE,1000,μ ACCURACY,score_time,0.723658,0.620924,0.05232300000000001,0.036327,1.4403336361384098,0.4803854485785407
RobustScaler + RUS/SMOTE,2000,μ ACCURACY,score_time,0.753223,0.672012,0.05108800000000002,0.029564999999999952,1.7279891763910065,0.5965984437478056
RobustScaler + RUS/SMOTE,5000,μ ACCURACY,score_time,0.767461,0.710832,0.038819999999999966,0.014237999999999973,2.726506531816269,1.0
RobustScaler + RUS/SMOTE,10000,μ ACCURACY,score_time,0.786865,0.740239,0.02940699999999996,0.019404000000000088,1.5155122655122566,0.5107576558531959
RobustScaler + RUS/SMOTE,20000,μ ACCURACY,score_time,0.817192,0.769419,0.029179999999999984,0.030326999999999993,0.9621789164770663,0.28721068101672126
RobustScaler + RUS/SMOTE,30000,μ ACCURACY,score_time,0.880962,0.785442,0.01602300000000001,0.06377,0.25126234906695954,0.0
RobustScaler + RUS/SMOTE,40000,μ ACCURACY,score_time,0.861716,0.796172,0.010730000000000017,-0.019245999999999985,,
RobustScaler + RUS/SMOTE,500,μ ACCURACY,total_time,0.697764,0.568601,,,,
RobustScaler + RUS/SMOTE,1000,μ ACCURACY,total_time,0.741279,0.620924,0.05232300000000001,0.04351499999999997,1.2024129610479155,1.0
RobustScaler + RUS/SMOTE,2000,μ ACCURACY,total_time,0.786237,0.672012,0.05108800000000002,0.04495799999999994,1.1363494817385134,0.941672182675573
RobustScaler + RUS/SMOTE,5000,μ ACCURACY,total_time,0.8551209999999999,0.710832,0.038819999999999966,0.06888399999999995,0.5635561233377853,0.43594970601080113
RobustScaler + RUS/SMOTE,10000,μ ACCURACY,total_time,0.971577,0.740239,0.02940699999999996,0.11645600000000011,0.25251597169746454,0.16133060730316284
RobustScaler + RUS/SMOTE,20000,μ ACCURACY,total_time,1.17626,0.769419,0.029179999999999984,0.20468300000000006,0.14256191281151817,0.0642515504956594
RobustScaler + RUS/SMOTE,30000,μ ACCURACY,total_time,1.396168,0.785442,0.01602300000000001,0.219908,0.07286228786583485,0.00271335974471742
RobustScaler + RUS/SMOTE,40000,μ ACCURACY,total_time,1.549917,0.796172,0.010730000000000017,0.1537489999999999,0.06978907179884113,0.0
RobustScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,fit_time,0.00863,0.00532,,,,
RobustScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,fit_time,0.016351,0.002772,-0.002548,0.007721,-0.33000906618313686,0.0
RobustScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,fit_time,0.030539,0.003943,0.0011710000000000002,0.014188,0.08253453622779816,1.0
RobustScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,fit_time,0.083405,0.003114,-0.0008290000000000003,0.05286600000000001,-0.015681156130594336,0.7619265168956377
RobustScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,fit_time,0.17402,0.001993,-0.001121,0.090615,-0.0123710202505104,0.7699502405959672
RobustScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,fit_time,0.346971,0.001752,-0.0002409999999999999,0.17295099999999997,-0.001393458262744939,0.7965596993867757
RobustScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,fit_time,0.500304,0.003954,0.002202,0.153333,0.014360900784566923,0.8347480483400554
RobustScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,fit_time,0.670005,0.002623,-0.0013310000000000002,0.169701,-0.00784320658098656,0.7809255984564768
RobustScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,score_time,0.679524,0.00532,,,,
RobustScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,score_time,0.728008,0.002772,-0.002548,0.04848399999999997,-0.05255341968484451,0.0
RobustScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,score_time,0.804995,0.003943,0.0011710000000000002,0.07698700000000003,0.015210360190681541,0.7279715601643072
RobustScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,score_time,0.793993,0.003114,-0.0008290000000000003,-0.011002000000000067,,
RobustScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,score_time,0.821562,0.001993,-0.001121,0.027569000000000066,-0.04066161268090962,0.12775109820805455
RobustScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,score_time,0.851406,0.001752,-0.0002409999999999999,0.02984399999999998,-0.008075325023455303,0.4778185045648753
RobustScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,score_time,0.905733,0.003954,0.002202,0.054327000000000014,0.04053233198961841,1.0
RobustScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,score_time,0.884229,0.002623,-0.0013310000000000002,-0.021503999999999968,,
RobustScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,total_time,0.688154,0.00532,,,,
RobustScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,total_time,0.744359,0.002772,-0.002548,0.05620499999999995,-0.04533404501378885,0.0
RobustScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,total_time,0.835534,0.003943,0.0011710000000000002,0.091175,0.012843432958596107,1.0
RobustScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,total_time,0.8773979999999999,0.003114,-0.0008290000000000003,0.0418639999999999,-0.0198022167017008,0.4388610369842298
RobustScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,total_time,0.995582,0.001993,-0.001121,0.11818400000000007,-0.009485209503824539,0.6161978270522597
RobustScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,total_time,1.198377,0.001752,-0.0002409999999999999,0.20279500000000006,-0.0011883922187430648,0.7588100126306672
RobustScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,total_time,1.406037,0.003954,0.002202,0.20765999999999996,0.010603871713377639,0.961504669448175
RobustScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,total_time,1.5542340000000001,0.002623,-0.0013310000000000002,0.14819700000000013,-0.00898128842014345,0.6248596168245885
RobustScaler + RUS/SMOTE/ENN,500,μ F1 MACRO,fit_time,0.00863,0.214946,,,,
RobustScaler + RUS/SMOTE/ENN,1000,μ F1 MACRO,fit_time,0.016351,0.229996,0.015050000000000008,0.007721,1.9492293744333644,1.0
RobustScaler + RUS/SMOTE/ENN,2000,μ F1 MACRO,fit_time,0.030539,0.243494,0.013497999999999982,0.014188,0.9513673526924149,0.47797670665224284
