numero_experimento,descripcion_experimento,scaler,rebalanceo,n,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var,C_accuracy,C_precision_weighted,C_recall_weighted,C_f1_weighted,C_precision_macro,C_recall_macro,C_f1_macro,C_fpr_weighted,C_fnr_weighted,C_fpr_macro,C_fnr_macro,C_mcc,C_roc_auc,C_detection_latency_seconds,C_fit_time,C_score_time
1,RobustScaler + RUS/SMOTE,RobustScaler,RUS_SMOTE,10000,0.5003379147135121,0.011111797267952257,0.00012347203852407126,0.6356691194671419,0.03192196211435351,0.0010190116652302207,0.5003379147135121,0.011111797267952257,0.00012347203852407126,0.5269688161381811,0.015001908375415589,0.0002250572549043644,0.18472576856852635,0.020331556475427573,0.0004133721887135009,0.21000400191345553,0.031872922035627416,0.0010158831590891836,0.16069848270721124,0.01074832163177798,0.00011552641790014649,0.13028448835952966,0.014558903104564995,0.00021196165960811228,0.4996620852864879,0.011111797267952236,0.00012347203852407077,0.0449961838318584,0.0009763188733463706,9.531985424523264e-07,0.7899959980865445,0.03187292203562746,0.0010158831590891865,0.3545611058732252,0.012311289100952165,0.00015156783932722355,0.7883285419671116,0.03160675412838906,0.0009989869065324386,3.084928951542069e-07,1.534666706396987e-08,2.355201899723375e-16,56.06245608329773,1.2726254602678189,1.619575562121878,0.05422811508178711,0.0026976985231728784,7.27757732192913e-06,0.49402223627981484,0.6713705265158214,0.49402223627981484,0.5386217956320263,0.19403068467617351,0.18602662473607917,0.16467980093833687,0.1216228337487312,0.5059777637201851,0.044828614104922594,0.8139733752639208,0.35477591404260334,0.8087248367876225,5.942436412806401e-07,52.264209270477295,0.13057374954223633
