fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.8117795733925631,0.8395891016842241,0.8117795733925631,0.807275058136411,0.8294331156921638,0.8044462653648116,0.7979315730745199,0.8010232851517077,56.44220685958862,55.760000705718994
2,0.8091755064527247,0.8380304219024431,0.8091755064527247,0.8040837091070545,0.8282542685424646,0.801891905960599,0.7951126348144533,0.7983607089041893,49.8870792388916,54.04913091659546
3,0.8101256127450981,0.8378773827654632,0.8101256127450981,0.8055691716255912,0.8278856672971375,0.8030341546289421,0.7964684078971052,0.7992909739821066,46.86662745475769,55.25527548789978
4,0.8118489583333334,0.8398158906714351,0.8118489583333334,0.8071311744081384,0.8298667884178015,0.8045105185044082,0.7980009641898376,0.80117394276257,61.63287043571472,53.87348222732544
5,0.8084405637254902,0.8378271097631043,0.8084405637254902,0.8044527770095463,0.8279969095330204,0.8010806902467784,0.7953505816236925,0.7975163315204321,50.51576089859009,45.65062713623047
