fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.9969779926760763,0.9969754575955884,0.9969779926760763,0.9969754885293071,0.9960590670982941,0.9959420400996264,0.9959987227109864,0.9967573983823257,0.1792161464691162,0.0931854248046875
2,0.9966578966081207,0.9966537874714443,0.9966578966081207,0.996654067550562,0.9960209745226274,0.9956821228996514,0.9958492371745697,0.99641397834265,0.1805739402770996,0.09505438804626465
3,0.9967645594823296,0.9967653337371862,0.9967645594823296,0.9967634567782669,0.9960206159190647,0.9958172907735668,0.9959170317324847,0.9965284187597211,0.18066096305847168,0.0929555892944336
4,0.9960534736542701,0.9960525282725369,0.9960534736542701,0.9960524225043816,0.9951803314844219,0.9950566672597808,0.9951178569153052,0.9957653110108025,0.18118882179260254,0.09207773208618164
5,0.9964445708597027,0.9964392202417094,0.9964445708597027,0.9964368277842949,0.9956736442082003,0.995238579324819,0.9954486767934554,0.9961853453870259,0.16898632049560547,0.08868217468261719
