μ ACCURACY,σ ACCURACY,μ PRECISION WEIGHTED,σ PRECISION WEIGHTED,μ RECALL WEIGHTED,σ RECALL WEIGHTED,μ F1 WEIGHTED,σ F1 WEIGHTED,μ PRECISION MACRO,σ PRECISION MACRO,μ RECALL MACRO,σ RECALL MACRO,μ F1 MACRO,σ F1 MACRO,μ FPR WEIGHTED,σ FPR WEIGHTED,μ FNR WEIGHTED,σ FNR WEIGHTED,μ FPR MACRO,σ FPR MACRO,μ FNR MACRO,σ FNR MACRO,μ MCC,σ MCC,μ AUC-ROC,σ AUC-ROC,μ DETECTION LATENCY (S),σ DETECTION LATENCY (S),μ FIT TIME,σ² FIT TIME,μ SCORE TIME,σ² SCORE TIME
0.193392,0.035091,0.880611,0.018198,0.193392,0.035091,0.227154,0.076872,0.160557,0.008548,0.692351,0.050194,0.141399,0.010701,0.01542,0.004998,0.806608,0.035091,0.054802,0.002671,0.307649,0.050194,0.180451,0.005678,0.640108,0.029996,5.4e-05,5e-06,0.154362,0.000173,21.605401,4.782829
