fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.9923808909869882,0.9923800559507933,0.9923808909869882,0.992371867167807,0.8365508930193302,0.7890911990599284,0.8013212778899225,0.9747003879264649,3.8924076557159424,4.139887094497681
2,0.9922941129800064,0.9922380225315632,0.9922941129800064,0.9922546586597648,0.7444216845668066,0.7125575048013553,0.7213893684941269,0.9743843127065402,3.882113456726074,4.403423309326172
3,0.992368494128848,0.9923298263851044,0.992368494128848,0.9923382806065245,0.874404572616812,0.7951342091622797,0.8135981811643188,0.9746209261182405,4.000678300857544,4.151288032531738
4,0.9919593778745286,0.9919210365123164,0.9919593778745286,0.9919325745324458,0.7811664626513493,0.7725874930867245,0.7761337993837496,0.9732706926422905,3.910154104232788,4.4768595695495605
5,0.9926263304960987,0.992613979116287,0.9926263304960987,0.9926134353955953,0.839858136912488,0.7913918505659135,0.8041881818081336,0.9755003735247032,3.922708749771118,4.180440664291382
