fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.48067081878768647,0.915975748392455,0.48067081878768647,0.6077804187495153,0.21815087374034864,0.5761120315282412,0.21108084308613295,0.33636172191317193,251.33041644096375,0.4401679039001465
2,0.48180141225007933,0.9153155014237947,0.48180141225007933,0.6089525897593807,0.21720573116441375,0.6181586521147558,0.2092715713936513,0.33472078225844165,244.91009855270386,0.6234142780303955
3,0.4807675142811806,0.9153657288400178,0.4807675142811806,0.6082991747900581,0.21686184290721627,0.608976814120675,0.20858576371029694,0.3344222590190408,269.44529724121094,0.41861605644226074
4,0.4801439030860815,0.9160247211170404,0.4801439030860815,0.6076667842738953,0.2202648398080516,0.614581247111808,0.21339234308108526,0.33481090444057166,256.89694905281067,0.43738818168640137
5,0.480652175530029,0.9176266363893095,0.480652175530029,0.6085670595434728,0.21757376542003562,0.5763828289337994,0.20899591286916064,0.33626179523241084,264.6066858768463,0.4131593704223633
