fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.9668666666666667,0.9667703115780782,0.9668666666666667,0.9667812311087176,0.9667703115780781,0.9668666666666665,0.9667812311087176,0.9645058639838346,0.9951032904761904,0.16494464874267578,0.17583537101745605
2,0.9659,0.9658055189357493,0.9659,0.9657825476252285,0.9658055189357492,0.9659000000000001,0.9657825476252284,0.9634761032799651,0.9946350404761903,0.1683516502380371,0.1806783676147461
3,0.9670333333333333,0.9669136696218426,0.9670333333333333,0.9669483163428901,0.9669136696218424,0.9670333333333333,0.9669483163428901,0.9646823153219649,0.9951740351190476,0.1680738925933838,0.17995214462280273
4,0.9681,0.9679791832095925,0.9681,0.9679807085246377,0.9679791832095926,0.9681,0.9679807085246378,0.9658307914264949,0.9951191511904762,0.16808199882507324,0.17967534065246582
5,0.9661666666666666,0.96609466493069,0.9661666666666666,0.9660708214776765,0.96609466493069,0.9661666666666666,0.9660708214776764,0.9637595814241333,0.9949707904761904,0.16721343994140625,0.17477750778198242
