fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.6956660859672201,0.676444495240494,0.6956660859672201,0.6757691703995033,0.649670201867409,0.6811763389711434,0.6529667156225685,0.6765748855570786,12.062376499176025,0.11562061309814453
2,0.6873711156936643,0.6708692802434688,0.6873711156936643,0.6715361315977451,0.6479266227709396,0.672748266935854,0.6519388174347319,0.6667111541835191,13.341220617294312,0.03740835189819336
3,0.6891488302638128,0.670405029193235,0.6891488302638128,0.6706492538239283,0.6456160375305804,0.6747414800853774,0.6496037480809347,0.6689582280624006,12.799317121505737,0.19727063179016113
4,0.6894688188864396,0.6716996233558896,0.6894688188864396,0.6716464212609815,0.647754524355649,0.6749296252002404,0.6513027173153277,0.6691951035916871,10.967061758041382,0.11590838432312012
5,0.690215459005902,0.6658429670150023,0.690215459005902,0.6664416988656716,0.6384132193002203,0.6764992410642204,0.6429604577718813,0.6719094036668986,9.876489639282227,0.12326717376708984
