fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.9349,0.9358605804982026,0.9349,0.933553961482444,0.9358605804982025,0.9349000000000001,0.9335539614824441,0.9305845000013397,0.995760036904762,11.469852447509766,0.3127779960632324
2,0.9366,0.9387995226251393,0.9366,0.9344458160322997,0.9387995226251393,0.9366,0.9344458160322998,0.9326565498767462,0.9959004166666667,14.23483681678772,0.3852696418762207
3,0.9398666666666666,0.9419534895468994,0.9398666666666666,0.9373118002686007,0.9419534895468995,0.9398666666666669,0.9373118002686006,0.9362082366581217,0.9961606702380954,21.551342725753784,0.2948322296142578
4,0.9345666666666667,0.9370082798446122,0.9345666666666667,0.9318700920599914,0.9370082798446124,0.9345666666666667,0.9318700920599915,0.9305892117064058,0.9959052797619047,14.141282081604004,0.22444701194763184
5,0.9339333333333333,0.9387266791850372,0.9339333333333333,0.9296772493161423,0.9387266791850373,0.9339333333333333,0.9296772493161424,0.930351910050448,0.995719488095238,16.439990282058716,0.23579001426696777
