μ ACCURACY,σ ACCURACY,μ PRECISION WEIGHTED,σ PRECISION WEIGHTED,μ RECALL WEIGHTED,σ RECALL WEIGHTED,μ F1 WEIGHTED,σ F1 WEIGHTED,μ PRECISION MACRO,σ PRECISION MACRO,μ RECALL MACRO,σ RECALL MACRO,μ F1 MACRO,σ F1 MACRO,μ FPR WEIGHTED,σ FPR WEIGHTED,μ FNR WEIGHTED,σ FNR WEIGHTED,μ FPR MACRO,σ FPR MACRO,μ FNR MACRO,σ FNR MACRO,μ MCC,σ MCC,μ AUC-ROC,σ AUC-ROC,μ DETECTION LATENCY (S),σ DETECTION LATENCY (S),μ FIT TIME,σ² FIT TIME,μ SCORE TIME,σ² SCORE TIME
0.363184,0.021349,0.858653,0.004363,0.363184,0.021349,0.415615,0.027657,0.319082,0.012416,0.755254,0.034932,0.287441,0.017614,0.016565,0.000291,0.636816,0.021349,0.04667,0.00153,0.244746,0.034932,0.344367,0.018347,0.687159,0.006228,5e-05,4e-06,0.182444,0.001698,8.73671,0.391933
