fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.990895986647447,0.9908738969099771,0.990895986647447,0.9908518709514147,0.9904741095876493,0.9904865014300687,0.9904490120913364,0.9901949285996753,0.9975905986345383,0.1825122833251953,0.16336750984191895
2,0.9889993171989986,0.9889579423889424,0.9889993171989986,0.988962191982247,0.9884400327735382,0.9884264063792213,0.9884173073402546,0.9881483603858341,0.9974941696333893,0.18265461921691895,0.16120672225952148
3,0.9896441848114711,0.9896178634186312,0.9896441848114711,0.9895890709653798,0.9891748167324018,0.9893153727610929,0.9892054198783617,0.9888475334381431,0.9972431815922098,0.18353652954101562,0.15985751152038574
4,0.9891510507548744,0.9891495012052535,0.9891510507548744,0.9891212945557987,0.9884449951471964,0.9886102680403456,0.9885000867464339,0.9883140664589926,0.9974944546701854,0.16417932510375977,0.14810967445373535
5,0.9889993171989986,0.9889601921554687,0.9889993171989986,0.9889431462193402,0.9884660149471652,0.9885237758752167,0.9884603088561714,0.9881517127351365,0.9976828757230272,0.18223214149475098,0.16335463523864746
