fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.670207040080376,0.6421198674945939,0.670207040080376,0.6465658588782703,0.6200996512776928,0.6598110557423831,0.6283983875325553,0.6499829546321457,0.9526009055088039,4.537184476852417,0.16013073921203613
2,0.6757687753417776,0.6491414829057344,0.6757687753417776,0.6522443783684447,0.6267262219492102,0.6648549627886389,0.6337228824058497,0.6560429377164267,0.9524375526377159,4.759636640548706,0.32634997367858887
3,0.6684846962574904,0.6405762854974443,0.6684846962574904,0.6439889003245372,0.6183685122478707,0.6578447601030111,0.6256464128885821,0.6483373884787218,0.951477889017743,5.7934629917144775,0.18164944648742676
4,0.6702788044063296,0.6423340153226477,0.6702788044063296,0.6464113640961662,0.6202781143441342,0.6600708757850209,0.6282833261182647,0.6502002553206516,0.951865336648281,5.593503475189209,0.16644859313964844
5,0.6728982023036348,0.644383834971298,0.6728982023036348,0.6484347178800531,0.6220877266352266,0.6620163074296819,0.6299606449186937,0.6530113244381118,0.9521131972873002,4.459987163543701,0.2892491817474365
