fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.9649091620151455,0.9679893114774797,0.9649091620151455,0.9634525887679107,0.9561213845824167,0.9497202162629463,0.9482573212707471,0.9626612743552874,0.9985751975562183,12.044822216033936,0.30677103996276855
2,0.9687122235653843,0.9697252942392203,0.9687122235653843,0.9678968800607711,0.9581230605000499,0.9545645453110508,0.9543490406013971,0.9665708016610798,0.9987838637422042,24.158631563186646,0.18934273719787598
3,0.9658678802531465,0.9658924574177621,0.9658678802531465,0.9652765661523501,0.9521365926683151,0.9506199599792159,0.9505025212205956,0.9634471472761308,0.9986352058247185,14.364326000213623,0.4483764171600342
4,0.9663656403327882,0.9676740668314701,0.9663656403327882,0.9654673319441215,0.9559381597713895,0.9523181883128088,0.9517178233643461,0.9640758229793401,0.9986678685255151,13.237109422683716,0.2951970100402832
5,0.967858920571713,0.9686161275512694,0.967858920571713,0.9672511515371036,0.9570468302947056,0.9542954214003689,0.9541973681012074,0.9656215391588383,0.9988664157708375,19.283507347106934,0.2813234329223633
