μ ACCURACY,σ ACCURACY,μ PRECISION WEIGHTED,σ PRECISION WEIGHTED,μ RECALL WEIGHTED,σ RECALL WEIGHTED,μ F1 WEIGHTED,σ F1 WEIGHTED,μ PRECISION MACRO,σ PRECISION MACRO,μ RECALL MACRO,σ RECALL MACRO,μ F1 MACRO,σ F1 MACRO,μ FPR WEIGHTED,σ FPR WEIGHTED,μ FNR WEIGHTED,σ FNR WEIGHTED,μ FPR MACRO,σ FPR MACRO,μ FNR MACRO,σ FNR MACRO,μ MCC,σ MCC,μ AUC-ROC,σ AUC-ROC,μ DETECTION LATENCY (S),σ DETECTION LATENCY (S),μ FIT TIME,σ² FIT TIME,μ SCORE TIME,σ² SCORE TIME
0.427199,0.02298,0.872698,0.02039,0.427199,0.02298,0.482197,0.027107,0.316449,0.004133,0.732034,0.030819,0.286175,0.010233,0.024613,0.004595,0.572801,0.02298,0.042672,0.001835,0.267966,0.030819,0.393602,0.019229,0.727365,0.015595,0.0,0.0,16.602877,1.314079,0.054075,1.4e-05
