numero_experimento,descripcion_experimento,scaler,rebalanceo,n,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var,C_accuracy,C_precision_weighted,C_recall_weighted,C_f1_weighted,C_precision_macro,C_recall_macro,C_f1_macro,C_fpr_weighted,C_fnr_weighted,C_fpr_macro,C_fnr_macro,C_mcc,C_roc_auc,C_detection_latency_seconds,C_fit_time,C_score_time
1,RobustScaler + NearMiss/SMOTE,RobustScaler,NearMiss_SMOTE,10000,0.2503810397021484,0.09821825293361022,0.009646825209330634,0.888970917152754,0.01700948803245693,0.0002893226831262955,0.2503810397021484,0.09821825293361022,0.009646825209330634,0.29148634166680604,0.14260117049868018,0.020335093827593652,0.19757887654972567,0.012315805443433405,0.00015167906372050389,0.7677413429582989,0.028327378686044204,0.0008024403832225514,0.19050039687261164,0.012455340669105742,0.00015513551118347945,0.03238505150179795,0.03706763954832791,0.0013740099016847636,0.7496189602978516,0.09821825293361028,0.009646825209330644,0.052133600786643294,0.004083656647173585,1.6676251612005005e-05,0.23225865704170118,0.028327378686044166,0.0008024403832225493,0.23161022343916934,0.013451391601831158,0.00018093993602581382,0.49551349915273024,0.07219036113010022,0.005211448240094285,7.841513432685201e-07,2.0204106147337398e-07,4.082059052128769e-14,53.32048110961914,20.81163524825077,433.12416170623385,0.3162699222564697,0.08148899704098814,0.006640456638746173,0.2000872738813075,0.9064097207680748,0.2000872738813075,0.2449265704299306,0.1960630276009488,0.7563924034782075,0.18085792362751443,0.0069457705638413265,0.7999127261186925,0.05379056644550226,0.24360759652179242,0.22461707870870584,0.4885391019480966,6.263278204840125e-07,58.70896506309509,0.3157694339752197
