numero_experimento,descripcion_experimento,scaler,rebalanceo,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
1,RobustScaler + NearMiss/SMOTE,RobustScaler,NearMiss_SMOTE,10000,1,1613310,150000,403328,58.12964391708374,0.29862451553344727,0.20488039511266265,0.8835616434335528,0.20488039511266265,0.21794172000427037,0.1851324116528505,0.8056689015128732,0.18077351409008488,0.22689650949555978,0.50856464801733,7.404011512551751e-07,0.054076456205272634,0.19433109848712687,0.016027238191751954,0.7951196048873374
1,RobustScaler + NearMiss/SMOTE,RobustScaler,NearMiss_SMOTE,10000,2,1613310,150000,403328,78.73845601081848,0.27600908279418945,0.422829558076801,0.8821016970133925,0.422829558076801,0.5441786302519754,0.21350486091916926,0.7409061101624435,0.20106120181930207,0.24644474074206124,0.6104283196441336,6.843290889652825e-07,0.04493866017909064,0.25909388983755643,0.0969094607631607,0.5771704419231989
1,RobustScaler + NearMiss/SMOTE,RobustScaler,NearMiss_SMOTE,10000,3,1613310,150000,403328,62.3853816986084,0.4607698917388916,0.20429030466518566,0.8922094177064079,0.20429030466518566,0.21956599941077026,0.18596891569348684,0.7677975900650801,0.18100055842276422,0.2425947935874379,0.48759574575951176,1.1424197966391908e-06,0.05383971028952041,0.23220240993491992,0.01188595900799188,0.7957096953348144
1,RobustScaler + NearMiss/SMOTE,RobustScaler,NearMiss_SMOTE,10000,4,1613311,150000,403327,43.90164613723755,0.2728097438812256,0.23626982572453617,0.870802858801523,0.23626982572453617,0.2619224820008395,0.19775041269559032,0.7844042282607997,0.20680421989311426,0.21274794690723914,0.44552847998457723,6.763984158789905e-07,0.052915284562972086,0.21559577173920028,0.029999094169117356,0.7637301742754639
1,RobustScaler + NearMiss/SMOTE,RobustScaler,NearMiss_SMOTE,10000,5,1613311,150000,403327,23.447277784347534,0.2731363773345947,0.18363511493155676,0.9161789688088939,0.18363511493155676,0.21382287666617472,0.20553778178753143,0.7399298847902979,0.18286249013779282,0.22936712646354854,0.4254503023580985,6.772082636039609e-07,0.05489789269636074,0.26007011520970214,0.007103505376967839,0.8163648850684432
