μ ACCURACY,σ ACCURACY,μ PRECISION WEIGHTED,σ PRECISION WEIGHTED,μ RECALL WEIGHTED,σ RECALL WEIGHTED,μ F1 WEIGHTED,σ F1 WEIGHTED,μ PRECISION MACRO,σ PRECISION MACRO,μ RECALL MACRO,σ RECALL MACRO,μ F1 MACRO,σ F1 MACRO,μ FPR WEIGHTED,σ FPR WEIGHTED,μ FNR WEIGHTED,σ FNR WEIGHTED,μ FPR MACRO,σ FPR MACRO,μ FNR MACRO,σ FNR MACRO,μ MCC,σ MCC,μ AUC-ROC,σ AUC-ROC,μ DETECTION LATENCY (S),σ DETECTION LATENCY (S),μ FIT TIME,σ² FIT TIME,μ SCORE TIME,σ² SCORE TIME
0.250381,0.098218,0.888971,0.017009,0.250381,0.098218,0.291486,0.142601,0.197579,0.012316,0.767741,0.028327,0.1905,0.012455,0.032385,0.037068,0.749619,0.098218,0.052134,0.004084,0.232259,0.028327,0.23161,0.013451,0.495513,0.07219,1e-06,0.0,53.320481,433.124162,0.31627,0.00664
