numero_experimento,descripcion_experimento,scaler,rebalanceo,n,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var,C_accuracy,C_precision_weighted,C_recall_weighted,C_f1_weighted,C_precision_macro,C_recall_macro,C_f1_macro,C_fpr_weighted,C_fnr_weighted,C_fpr_macro,C_fnr_macro,C_mcc,C_roc_auc,C_detection_latency_seconds,C_fit_time,C_score_time
1,StandardScaler + NONE,StandardScaler,NONE,10000,0.950632594547854,0.0010294291702016743,1.0597244164621078e-06,0.9506628004331587,0.00120628676332098,1.4551277553634062e-06,0.950632594547854,0.0010294291702016743,1.0597244164621078e-06,0.9478738785213567,0.001361610638566521,1.8539835310575288e-06,0.7654235272664958,0.01585702832500682,0.0002514453473000686,0.5690640686362093,0.013639585025519957,0.00018603827966838824,0.6067211388065894,0.009999021719129721,9.998043533962787e-05,0.024752865163290876,0.0008522199885084822,7.262789088133976e-07,0.04936740545214581,0.0010294291702016708,1.0597244164621004e-06,0.005294305043959763,0.00013406620278683286,1.797374672968019e-08,0.43093593136379066,0.01363958502552004,0.0001860382796683905,0.9302711905176595,0.0015484139975800188,2.3975859079017347e-06,0.9947724818188319,6.500133577792354e-05,4.225173652914363e-09,3.2062161165717537e-07,5.187865155460501e-08,2.6913944871241205e-15,85.61907839775085,8.322922642100648,69.27104130639162,0.05636014938354492,0.009119436884874687,8.316412909721293e-05,0.9511448088799487,0.9506382404371,0.9511448088799487,0.9486214176621535,0.7375065422324151,0.5782464890418588,0.6118027323892601,0.024216644576185078,0.048855191120051336,0.005219416835445459,0.4217535109581411,0.9310221390941683,0.9946299024537453,3.227180919038462e-07,117.30771899223328,0.07091116905212402
