μ ACCURACY,σ ACCURACY,μ PRECISION WEIGHTED,σ PRECISION WEIGHTED,μ RECALL WEIGHTED,σ RECALL WEIGHTED,μ F1 WEIGHTED,σ F1 WEIGHTED,μ PRECISION MACRO,σ PRECISION MACRO,μ RECALL MACRO,σ RECALL MACRO,μ F1 MACRO,σ F1 MACRO,μ FPR WEIGHTED,σ FPR WEIGHTED,μ FNR WEIGHTED,σ FNR WEIGHTED,μ FPR MACRO,σ FPR MACRO,μ FNR MACRO,σ FNR MACRO,μ MCC,σ MCC,μ AUC-ROC,σ AUC-ROC,μ DETECTION LATENCY (S),σ DETECTION LATENCY (S),μ FIT TIME,σ² FIT TIME,μ SCORE TIME,σ² SCORE TIME
0.950633,0.001029,0.950663,0.001206,0.950633,0.001029,0.947874,0.001362,0.765424,0.015857,0.569064,0.01364,0.606721,0.009999,0.024753,0.000852,0.049367,0.001029,0.005294,0.000134,0.430936,0.01364,0.930271,0.001548,0.994772,6.5e-05,0.0,0.0,85.619078,69.271041,0.05636,8.3e-05
