fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.529,0.5270727224923832,0.529,0.5005394088609658,0.5270727224923831,0.529,0.5005394088609658,0.49858010105386913,0.8986738997252747,2.6537671089172363,0.08895158767700195
2,0.5140357142857143,0.5196756255506678,0.5140357142857143,0.4778084915346727,0.5196756255506678,0.5140357142857143,0.4778084915346727,0.4849168355521938,0.8973367438186813,2.4372355937957764,0.10053157806396484
3,0.5133928571428571,0.49063930624783486,0.5133928571428571,0.46736119109199403,0.49063930624783475,0.5133928571428571,0.46736119109199387,0.4833682091769868,0.8999371936813187,2.591984272003174,0.09754419326782227
4,0.5037857142857143,0.48233359436167483,0.5037857142857143,0.46019277799788794,0.48233359436167494,0.5037857142857143,0.4601927779978879,0.47346092350965446,0.8975230302197802,2.7011656761169434,0.08453774452209473
5,0.5100714285714286,0.48181515163090904,0.5100714285714286,0.4632493783726267,0.4818151516309092,0.5100714285714286,0.4632493783726267,0.47984106156347617,0.8957953983516485,2.2570173740386963,0.10901570320129395
