fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,roc_auc,fit_time,score_time
1,0.9737857142857143,0.9736341788815079,0.9737857142857143,0.973703890583821,0.973634178881508,0.9737857142857144,0.9737038905838212,0.9717701945308082,0.9958837081043959,0.19178032875061035,0.16445493698120117
2,0.9747142857142858,0.9746416527839271,0.9747142857142858,0.9746556869274995,0.9746416527839272,0.9747142857142859,0.9746556869274997,0.9727729187614632,0.9962572733516482,0.18873023986816406,0.16264581680297852
3,0.9728214285714286,0.9727508103236231,0.9728214285714286,0.9727633221085862,0.9727508103236231,0.9728214285714286,0.9727633221085862,0.9707345788380958,0.9956071256868132,0.1901702880859375,0.16474127769470215
4,0.9748928571428571,0.9747865258610038,0.9748928571428571,0.9748318627454916,0.9747865258610039,0.9748928571428571,0.9748318627454916,0.9729627934239728,0.9967397046703297,0.19220376014709473,0.16217947006225586
5,0.9738571428571429,0.9737368876449312,0.9738571428571429,0.9737889741545841,0.9737368876449314,0.9738571428571428,0.9737889741545839,0.9718474087048818,0.9961491703296703,0.19249272346496582,0.15945887565612793
