N,métrica,tipo_tiempo,tiempo,valor_métrica,delta_métrica,delta_tiempo,VD,VD_normalizado
5000.0,μ F1 MACRO,score_time,2.016606625,0.5880685,0.045554874999999995,0.9624377500000001,0.04733280152404661,0.4548310018227232
10000.0,μ F1 MACRO,score_time,3.659459375,0.60200475,0.013936249999999983,1.6428527499999999,0.0084829574652993,0.04823870201237009
20000.0,μ F1 MACRO,score_time,6.7696225,0.6462917499999999,0.044286999999999965,3.1101631249999997,0.014239446041917807,0.1084846048185708
30000.0,μ F1 MACRO,score_time,9.95603975,0.685494375,0.039202625000000046,3.1864172500000008,0.012303041919572849,0.08821870608610953
40000.0,μ F1 MACRO,score_time,13.18404425,0.697998875,0.01250450000000003,3.228004499999999,0.0038737554424103293,0.0
500.0,μ F1 MACRO,total_time,0.5461815,0.49294787500000004,,,,
1000.0,μ F1 MACRO,total_time,0.754888875,0.513240375,0.020292499999999936,0.20870737500000003,0.09722943427370467,1.0
2000.0,μ F1 MACRO,total_time,1.079271125,0.542513625,0.02927325000000003,0.32438225,0.09024306971173679,0.9252849724423445
5000.0,μ F1 MACRO,total_time,2.082884375,0.5880685,0.045554874999999995,1.00361325,0.045390866451793056,0.4456172464219991
10000.0,μ F1 MACRO,total_time,3.792977875,0.60200475,0.013936249999999983,1.7100935000000002,0.008149408204872997,0.04734192675815544
20000.0,μ F1 MACRO,total_time,7.03052275,0.6462917499999999,0.044286999999999965,3.237544875,0.01367919263204034,0.10647969321724297
30000.0,μ F1 MACRO,total_time,10.339109624999999,0.685494375,0.039202625000000046,3.3085868749999987,0.011848751893510447,0.08690421458184323
40000.0,μ F1 MACRO,total_time,13.698172875000001,0.697998875,0.01250450000000003,3.359063250000002,0.0037226152261348525,0.0
500.0,μ ACCURACY,fit_time,0.010024875,0.639591125,,,,
1000.0,μ ACCURACY,fit_time,0.014630875,0.6461956249999999,0.006604499999999902,0.004605999999999999,1.4338905775075779,0.517162629567832
2000.0,μ ACCURACY,fit_time,0.02510225,0.673576375,0.027380750000000065,0.010471375,2.614818970765546,1.0
5000.0,μ ACCURACY,fit_time,0.06627775,0.688604125,0.015027750000000006,0.0411755,0.3649682456800769,0.08012034076999724
10000.0,μ ACCURACY,fit_time,0.13351849999999998,0.7103597500000001,0.021755625000000056,0.06724074999999999,0.3235482203871917,0.06318524444254206
20000.0,μ ACCURACY,fit_time,0.26090025,0.733929625,0.023569874999999962,0.12738175000000002,0.18503337409008716,0.006551713964542743
30000.0,μ ACCURACY,fit_time,0.383069875,0.777186625,0.04325699999999999,0.122169625,0.35407328130867216,0.07566579807454349
40000.0,μ ACCURACY,fit_time,0.514128625,0.79933675,0.02215012500000002,0.13105875,0.16900912758591105,0.0
500.0,μ ACCURACY,score_time,0.536156625,0.639591125,,,,
1000.0,μ ACCURACY,score_time,0.740258,0.6461956249999999,0.006604499999999902,0.20410137499999992,0.03235891967900709,0.31727462339086715
2000.0,μ ACCURACY,score_time,1.054168875,0.673576375,0.027380750000000065,0.31391087500000003,0.08722459838321964,1.0
5000.0,μ ACCURACY,score_time,2.016606625,0.688604125,0.015027750000000006,0.9624377500000001,0.015614256610362597,0.10891109504804533
10000.0,μ ACCURACY,score_time,3.659459375,0.7103597500000001,0.021755625000000056,1.6428527499999999,0.013242589757359605,0.07939907252961169
20000.0,μ ACCURACY,score_time,6.7696225,0.733929625,0.023569874999999962,3.1101631249999997,0.007578340444763638,0.008915541905699285
30000.0,μ ACCURACY,score_time,9.95603975,0.777186625,0.04325699999999999,3.1864172500000008,0.013575434918324015,0.0835408573983826
40000.0,μ ACCURACY,score_time,13.18404425,0.79933675,0.02215012500000002,3.228004499999999,0.006861863110785634,0.0
500.0,μ ACCURACY,total_time,0.5461815,0.639591125,,,,
1000.0,μ ACCURACY,total_time,0.754888875,0.6461956249999999,0.006604499999999902,0.20870737500000003,0.03164478495309474,0.3219266569330224
2000.0,μ ACCURACY,total_time,1.079271125,0.673576375,0.027380750000000065,0.32438225,0.08440890338481857,1.0
5000.0,μ ACCURACY,total_time,2.082884375,0.688604125,0.015027750000000006,1.00361325,0.014973646471885468,0.10768533274007334
10000.0,μ ACCURACY,total_time,3.792977875,0.7103597500000001,0.021755625000000056,1.7100935000000002,0.012721892107069031,0.0787479666796042
20000.0,μ ACCURACY,total_time,7.03052275,0.733929625,0.023569874999999962,3.237544875,0.007280169359814653,0.008816216752822705
30000.0,μ ACCURACY,total_time,10.339109624999999,0.777186625,0.04325699999999999,3.3085868749999987,0.01307416175976942,0.08327499504977746
40000.0,μ ACCURACY,total_time,13.698172875000001,0.79933675,0.02215012500000002,3.359063250000002,0.006594137517356962,0.0
