DESCRIPCIÓN EXPERIMENTO,N,métrica,tipo_tiempo,tiempo,valor_métrica,delta_métrica,delta_tiempo,VD,VD_normalizado
StandardScaler + RUS/SMOTE,30000,μ F1 MACRO,fit_time,0.041255,0.850251,0.01213299999999995,0.012867,0.9429548457293813,0.0033685467223022437
StandardScaler + RUS/SMOTE,40000,μ F1 MACRO,fit_time,0.051114,0.85822,0.007969000000000004,0.009859,0.8082969875240901,0.0
StandardScaler + RUS/SMOTE,500,μ F1 MACRO,score_time,0.781091,0.699738,,,,
StandardScaler + RUS/SMOTE,1000,μ F1 MACRO,score_time,1.351549,0.728164,0.028426000000000062,0.5704579999999999,0.04983013648682299,1.0
StandardScaler + RUS/SMOTE,2000,μ F1 MACRO,score_time,2.461806,0.760138,0.03197399999999995,1.1102570000000003,0.02879873758958506,0.5725405797381002
StandardScaler + RUS/SMOTE,5000,μ F1 MACRO,score_time,6.232893,0.7886,0.028461999999999987,3.7710869999999996,0.007547425980890918,0.14061147295622106
StandardScaler + RUS/SMOTE,10000,μ F1 MACRO,score_time,12.283841,0.812787,0.02418700000000007,6.050948000000001,0.003997224897652412,0.06845427103782639
StandardScaler + RUS/SMOTE,20000,μ F1 MACRO,score_time,23.964566,0.838118,0.025330999999999992,11.680725,0.0021686153898837607,0.03128810991390604
StandardScaler + RUS/SMOTE,30000,μ F1 MACRO,score_time,36.645679,0.850251,0.01213299999999995,12.681113,0.000956777216637053,0.0066577158294065936
StandardScaler + RUS/SMOTE,40000,μ F1 MACRO,score_time,49.310738,0.85822,0.007969000000000004,12.665059,0.0006292114391255504,0.0
StandardScaler + RUS/SMOTE,500,μ F1 MACRO,total_time,0.782675,0.699738,,,,
StandardScaler + RUS/SMOTE,1000,μ F1 MACRO,total_time,1.3538299999999999,0.728164,0.028426000000000062,0.5711549999999999,0.04976932706533265,1.0
StandardScaler + RUS/SMOTE,2000,μ F1 MACRO,total_time,2.4652860000000003,0.760138,0.03197399999999995,1.1114560000000004,0.028767670515072064,0.5726211240326008
StandardScaler + RUS/SMOTE,5000,μ F1 MACRO,total_time,6.2402489999999995,0.7886,0.028461999999999987,3.774962999999999,0.007539676547823116,0.14063633373504603
StandardScaler + RUS/SMOTE,10000,μ F1 MACRO,total_time,12.29672,0.812787,0.02418700000000007,6.056471000000001,0.003993579759566266,0.06847408044755417
StandardScaler + RUS/SMOTE,20000,μ F1 MACRO,total_time,23.992954,0.838118,0.025330999999999992,11.696234,0.002165739844124185,0.03127795895873333
StandardScaler + RUS/SMOTE,30000,μ F1 MACRO,total_time,36.686934,0.850251,0.01213299999999995,12.69398,0.0009558073984676161,0.006656112230420153
StandardScaler + RUS/SMOTE,40000,μ F1 MACRO,total_time,49.361852,0.85822,0.007969000000000004,12.674917999999998,0.0006287220161897699,0.0
StandardScaler + RUS/SMOTE,500,μ ACCURACY,fit_time,0.001584,0.944011,,,,
StandardScaler + RUS/SMOTE,1000,μ ACCURACY,fit_time,0.002281,0.960612,0.016600999999999977,0.0006970000000000001,23.817790530846448,1.0
StandardScaler + RUS/SMOTE,2000,μ ACCURACY,fit_time,0.00348,0.968458,0.00784600000000002,0.001199,6.543786488740634,0.27239492446551294
StandardScaler + RUS/SMOTE,5000,μ ACCURACY,fit_time,0.007356,0.975706,0.007247999999999921,0.0038759999999999997,1.8699690402476579,0.07552723302837647
StandardScaler + RUS/SMOTE,10000,μ ACCURACY,fit_time,0.012879,0.979353,0.003647000000000067,0.005523,0.6603295310519766,0.02457553449267734
StandardScaler + RUS/SMOTE,20000,μ ACCURACY,fit_time,0.028388,0.982224,0.002870999999999957,0.015509,0.18511831839576742,0.00455897727544254
StandardScaler + RUS/SMOTE,30000,μ ACCURACY,fit_time,0.041255,0.983572,0.0013480000000000159,0.012867,0.10476412528172968,0.001174346902094266
StandardScaler + RUS/SMOTE,40000,μ ACCURACY,fit_time,0.051114,0.98433,0.0007580000000000364,0.009859,0.07688406532103018,0.0
StandardScaler + RUS/SMOTE,500,μ ACCURACY,score_time,0.781091,0.944011,,,,
StandardScaler + RUS/SMOTE,1000,μ ACCURACY,score_time,1.351549,0.960612,0.016600999999999977,0.5704579999999999,0.029101178351429866,1.0
StandardScaler + RUS/SMOTE,2000,μ ACCURACY,score_time,2.461806,0.968458,0.00784600000000002,1.1102570000000003,0.007066832273969016,0.24127623969861553
StandardScaler + RUS/SMOTE,5000,μ ACCURACY,score_time,6.232893,0.975706,0.007247999999999921,3.7710869999999996,0.0019219922531619987,0.06412043244147642
StandardScaler + RUS/SMOTE,10000,μ ACCURACY,score_time,12.283841,0.979353,0.003647000000000067,6.050948000000001,0.0006027154753271829,0.018692869751924926
StandardScaler + RUS/SMOTE,20000,μ ACCURACY,score_time,23.964566,0.982224,0.002870999999999957,11.680725,0.00024578953789255005,0.006402593995726575
StandardScaler + RUS/SMOTE,30000,μ ACCURACY,score_time,36.645679,0.983572,0.0013480000000000159,12.681113,0.00010629981768950532,0.001599448730430914
StandardScaler + RUS/SMOTE,40000,μ ACCURACY,score_time,49.310738,0.98433,0.0007580000000000364,12.665059,5.9849701450268525e-05,0.0
StandardScaler + RUS/SMOTE,500,μ ACCURACY,total_time,0.782675,0.944011,,,,
StandardScaler + RUS/SMOTE,1000,μ ACCURACY,total_time,1.3538299999999999,0.960612,0.016600999999999977,0.5711549999999999,0.029065665187208344,1.0
StandardScaler + RUS/SMOTE,2000,μ ACCURACY,total_time,2.4652860000000003,0.968458,0.00784600000000002,1.1114560000000004,0.007059208821581796,0.2413100380862103
StandardScaler + RUS/SMOTE,5000,μ ACCURACY,total_time,6.2402489999999995,0.975706,0.007247999999999921,3.774962999999999,0.0019200188187274744,0.06413240427036883
StandardScaler + RUS/SMOTE,10000,μ ACCURACY,total_time,12.29672,0.979353,0.003647000000000067,6.056471000000001,0.000602165848726109,0.018698382408492205
StandardScaler + RUS/SMOTE,20000,μ ACCURACY,total_time,23.992954,0.982224,0.002870999999999957,11.696234,0.00024546362530024254,0.006400791564732125
StandardScaler + RUS/SMOTE,30000,μ ACCURACY,total_time,36.686934,0.983572,0.0013480000000000159,12.69398,0.0001061920689964862,0.0015992946770816828
StandardScaler + RUS/SMOTE,40000,μ ACCURACY,total_time,49.361852,0.98433,0.0007580000000000364,12.674917999999998,5.98031482333879e-05,0.0
StandardScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,fit_time,0.002386,0.02052,,,,
StandardScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,fit_time,0.005321,0.007929,-0.012591,0.002935,-4.289948892674617,0.0
StandardScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,fit_time,0.008771,0.009961,0.002031999999999999,0.003449999999999999,0.5889855072463767,1.0
StandardScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,fit_time,0.015075,0.012897,0.002936000000000001,0.006304000000000001,0.4657360406091372,0.9747384456246767
StandardScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,fit_time,0.016215,0.012466,-0.0004310000000000008,0.0011400000000000004,-0.3780701754385971,0.8017895705462583
StandardScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,fit_time,0.060536,0.010045,-0.0024209999999999995,0.044321,-0.054624218767627075,0.8680839557866518
StandardScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,fit_time,0.051701,0.009349,-0.0006960000000000004,-0.008835000000000003,,
StandardScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,fit_time,0.072077,0.01011,0.0007609999999999995,0.020376000000000005,0.037347860227718854,0.8869348095707967
StandardScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,score_time,1.096401,0.02052,,,,
StandardScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,score_time,1.947903,0.007929,-0.012591,0.851502,-0.014786812009836735,0.0
StandardScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,score_time,3.868994,0.009961,0.002031999999999999,1.9210909999999999,0.0010577322989905212,1.0
StandardScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,score_time,9.409265,0.012897,0.002936000000000001,5.540271,0.000529937975958216,0.9666892077963857
StandardScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,score_time,18.153265,0.012466,-0.0004310000000000008,8.744000000000002,-4.929094236047584e-05,0.9301322133490291
StandardScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,score_time,37.732745,0.010045,-0.0024209999999999995,19.57948,-0.00012364986199837788,0.9254391834840758
StandardScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,score_time,39.753758,0.009349,-0.0006960000000000004,2.0210129999999964,-0.00034438175311094074,0.9115080860154291
StandardScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,score_time,44.253138,0.01011,0.0007609999999999995,4.499380000000002,0.0001691344140748279,0.9439177380178336
StandardScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,total_time,1.098787,0.02052,,,,
StandardScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,total_time,1.9532239999999998,0.007929,-0.012591,0.8544369999999999,-0.014736019156473797,0.0
StandardScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,total_time,3.8777649999999997,0.009961,0.002031999999999999,1.9245409999999998,0.0010558361708064414,1.0
StandardScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,total_time,9.424339999999999,0.012897,0.002936000000000001,5.546574999999999,0.0005293356711123534,0.9666599972718491
StandardScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,total_time,18.16948,0.012466,-0.0004310000000000008,8.745140000000001,-4.9284516885950455e-05,0.9300195787772125
StandardScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,total_time,37.793281,0.010045,-0.0024209999999999995,19.623801,-0.00012337059471811805,0.925328168154663
StandardScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,total_time,39.805459,0.009349,-0.0006960000000000004,2.0121779999999987,-0.00034589385233314395,0.9112371539575775
StandardScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,total_time,44.325215,0.01011,0.0007609999999999995,4.519756000000001,0.0001683719209621049,0.9438024075416109
StandardScaler + RUS/SMOTE/ENN,500,μ F1 MACRO,fit_time,0.002386,0.69273,,,,
StandardScaler + RUS/SMOTE/ENN,1000,μ F1 MACRO,fit_time,0.005321,0.723491,0.03076100000000004,0.002935,10.480749574105635,0.4995250487956612
StandardScaler + RUS/SMOTE/ENN,2000,μ F1 MACRO,fit_time,0.008771,0.758198,0.03470700000000004,0.003449999999999999,10.060000000000015,0.47859964690698137
StandardScaler + RUS/SMOTE/ENN,5000,μ F1 MACRO,fit_time,0.015075,0.782381,0.024182999999999955,0.006304000000000001,3.8361357868020227,0.16906431288179105
StandardScaler + RUS/SMOTE/ENN,10000,μ F1 MACRO,fit_time,0.016215,0.805801,0.023419999999999996,0.0011400000000000004,20.543859649122798,1.0
StandardScaler + RUS/SMOTE/ENN,20000,μ F1 MACRO,fit_time,0.060536,0.8275,0.021699000000000024,0.044321,0.48958732880575856,0.0026283240341008303
StandardScaler + RUS/SMOTE/ENN,30000,μ F1 MACRO,fit_time,0.051701,0.846925,0.019425000000000026,-0.008835000000000003,,
StandardScaler + RUS/SMOTE/ENN,40000,μ F1 MACRO,fit_time,0.072077,0.855824,0.00889899999999999,0.020376000000000005,0.4367393011385938,0.0
StandardScaler + RUS/SMOTE/ENN,500,μ F1 MACRO,score_time,1.096401,0.69273,,,,
StandardScaler + RUS/SMOTE/ENN,1000,μ F1 MACRO,score_time,1.947903,0.723491,0.03076100000000004,0.851502,0.036125575747326534,1.0
StandardScaler + RUS/SMOTE/ENN,2000,μ F1 MACRO,score_time,3.868994,0.758198,0.03470700000000004,1.9210909999999999,0.018066296703279566,0.48427586212788737
StandardScaler + RUS/SMOTE/ENN,5000,μ F1 MACRO,score_time,9.409265,0.782381,0.024182999999999955,5.540271,0.004364948934808416,0.09300244814794005
StandardScaler + RUS/SMOTE/ENN,10000,μ F1 MACRO,score_time,18.153265,0.805801,0.023419999999999996,8.744000000000002,0.0026784080512351318,0.04483940459312998
StandardScaler + RUS/SMOTE/ENN,20000,μ F1 MACRO,score_time,37.732745,0.8275,0.021699000000000024,19.57948,0.0011082521088404812,0.0
StandardScaler + RUS/SMOTE/ENN,30000,μ F1 MACRO,score_time,39.753758,0.846925,0.019425000000000026,2.0210129999999964,0.009611516600833375,0.24283022254297348
StandardScaler + RUS/SMOTE/ENN,40000,μ F1 MACRO,score_time,44.253138,0.855824,0.00889899999999999,4.499380000000002,0.0019778280563099776,0.024832735832323358
StandardScaler + RUS/SMOTE/ENN,500,μ F1 MACRO,total_time,1.098787,0.69273,,,,
StandardScaler + RUS/SMOTE/ENN,1000,μ F1 MACRO,total_time,1.9532239999999998,0.723491,0.03076100000000004,0.8544369999999999,0.03600148401813129,1.0
StandardScaler + RUS/SMOTE/ENN,2000,μ F1 MACRO,total_time,3.8777649999999997,0.758198,0.03470700000000004,1.9245409999999998,0.018033910423316545,0.4851068868660966
StandardScaler + RUS/SMOTE/ENN,5000,μ F1 MACRO,total_time,9.424339999999999,0.782381,0.024182999999999955,5.546574999999999,0.004359987920473438,0.09325606243020987
StandardScaler + RUS/SMOTE/ENN,10000,μ F1 MACRO,total_time,18.16948,0.805801,0.023419999999999996,8.745140000000001,0.002678058898999901,0.045057363514809746
StandardScaler + RUS/SMOTE/ENN,20000,μ F1 MACRO,total_time,37.793281,0.8275,0.021699000000000024,19.623801,0.0011057490850014237,0.0
StandardScaler + RUS/SMOTE/ENN,30000,μ F1 MACRO,total_time,39.805459,0.846925,0.019425000000000026,2.0121779999999987,0.009653718508004778,0.24495742644147458
StandardScaler + RUS/SMOTE/ENN,40000,μ F1 MACRO,total_time,44.325215,0.855824,0.00889899999999999,4.519756000000001,0.001968911596112708,0.024735473053235556
StandardScaler + RUS/SMOTE/ENN,500,μ ACCURACY,fit_time,0.002386,0.941479,,,,
StandardScaler + RUS/SMOTE/ENN,1000,μ ACCURACY,fit_time,0.005321,0.958357,0.01687800000000006,0.002935,5.750596252129492,1.0
StandardScaler + RUS/SMOTE/ENN,2000,μ ACCURACY,fit_time,0.008771,0.966792,0.00843499999999997,0.003449999999999999,2.444927536231876,0.4206414992646102
StandardScaler + RUS/SMOTE/ENN,5000,μ ACCURACY,fit_time,0.015075,0.973994,0.007202000000000042,0.006304000000000001,1.1424492385786866,0.1923663940976271
StandardScaler + RUS/SMOTE/ENN,10000,μ ACCURACY,fit_time,0.016215,0.977618,0.0036239999999999606,0.0011400000000000004,3.1789473684210168,0.5492873697482374
StandardScaler + RUS/SMOTE/ENN,20000,μ ACCURACY,fit_time,0.060536,0.980534,0.0029160000000000297,0.044321,0.06579273933349947,0.003669295622552797
StandardScaler + RUS/SMOTE/ENN,30000,μ ACCURACY,fit_time,0.051701,0.982114,0.0015800000000000258,-0.008835000000000003,,
StandardScaler + RUS/SMOTE/ENN,40000,μ ACCURACY,fit_time,0.072077,0.983028,0.0009139999999999704,0.020376000000000005,0.04485669414997891,0.0
StandardScaler + RUS/SMOTE/ENN,500,μ ACCURACY,score_time,1.096401,0.941479,,,,
StandardScaler + RUS/SMOTE/ENN,1000,μ ACCURACY,score_time,1.947903,0.958357,0.01687800000000006,0.851502,0.019821444929078336,1.0
StandardScaler + RUS/SMOTE/ENN,2000,μ ACCURACY,score_time,3.868994,0.966792,0.00843499999999997,1.9210909999999999,0.004390734223417824,0.21562078439117877
StandardScaler + RUS/SMOTE/ENN,5000,μ ACCURACY,score_time,9.409265,0.973994,0.007202000000000042,5.540271,0.0012999364110528244,0.058508282581461
StandardScaler + RUS/SMOTE/ENN,10000,μ ACCURACY,score_time,18.153265,0.977618,0.0036239999999999606,8.744000000000002,0.00041445562671545746,0.013497217549929955
StandardScaler + RUS/SMOTE/ENN,20000,μ ACCURACY,score_time,37.732745,0.980534,0.0029160000000000297,19.57948,0.00014893143229544552,0.0
StandardScaler + RUS/SMOTE/ENN,30000,μ ACCURACY,score_time,39.753758,0.982114,0.0015800000000000258,2.0210129999999964,0.0007817861636714008,0.03216949026261682
StandardScaler + RUS/SMOTE/ENN,40000,μ ACCURACY,score_time,44.253138,0.983028,0.0009139999999999704,4.499380000000002,0.00020313909916476713,0.002755502842999008
StandardScaler + RUS/SMOTE/ENN,500,μ ACCURACY,total_time,1.098787,0.941479,,,,
StandardScaler + RUS/SMOTE/ENN,1000,μ ACCURACY,total_time,1.9532239999999998,0.958357,0.01687800000000006,0.8544369999999999,0.019753358059166518,1.0
StandardScaler + RUS/SMOTE/ENN,2000,μ ACCURACY,total_time,3.8777649999999997,0.966792,0.00843499999999997,1.9245409999999998,0.004382863238559205,0.21598160478785278
StandardScaler + RUS/SMOTE/ENN,5000,μ ACCURACY,total_time,9.424339999999999,0.973994,0.007202000000000042,5.546574999999999,0.001298458958907081,0.058652272079825506
StandardScaler + RUS/SMOTE/ENN,10000,μ ACCURACY,total_time,18.16948,0.977618,0.0036239999999999606,8.745140000000001,0.0004144015990595874,0.013558263029846614
StandardScaler + RUS/SMOTE/ENN,20000,μ ACCURACY,total_time,37.793281,0.980534,0.0029160000000000297,19.623801,0.00014859506575714,0.0
StandardScaler + RUS/SMOTE/ENN,30000,μ ACCURACY,total_time,39.805459,0.982114,0.0015800000000000258,2.0121779999999987,0.0007852188027103104,0.0324729116678017
StandardScaler + RUS/SMOTE/ENN,40000,μ ACCURACY,total_time,44.325215,0.983028,0.0009139999999999704,4.519756000000001,0.00020222330585986726,0.0027354699529270367
StandardScaler + NearMiss/SMOTE,500,σ F1 MACRO,fit_time,0.002694,0.006607,,,,
StandardScaler + NearMiss/SMOTE,1000,σ F1 MACRO,fit_time,0.002912,0.007321,0.0007140000000000002,0.00021799999999999988,3.275229357798168,1.0
StandardScaler + NearMiss/SMOTE,2000,σ F1 MACRO,fit_time,0.004005,0.005947,-0.0013740000000000002,0.0010929999999999998,-1.257090576395243,0.0
StandardScaler + NearMiss/SMOTE,5000,σ F1 MACRO,fit_time,0.00942,0.005618,-0.0003290000000000003,0.005415,-0.060757156048014835,0.26395608379754243
StandardScaler + NearMiss/SMOTE,10000,σ F1 MACRO,fit_time,0.020153,0.005047,-0.0005709999999999995,0.010733000000000001,-0.053200409950619525,0.26562338579897105
StandardScaler + NearMiss/SMOTE,20000,σ F1 MACRO,fit_time,0.038201,0.004749,-0.0002980000000000005,0.018047999999999998,-0.016511524822695064,0.27371833180027394
StandardScaler + NearMiss/SMOTE,30000,σ F1 MACRO,fit_time,0.056657,0.005969,0.0012200000000000006,0.018456,0.06610316428261816,0.29194623501646993
StandardScaler + NearMiss/SMOTE,40000,σ F1 MACRO,fit_time,0.07648,0.007227,0.0012579999999999996,0.019823000000000007,0.06346163547394436,0.2913634145521101
StandardScaler + NearMiss/SMOTE,500,σ F1 MACRO,score_time,1.548374,0.006607,,,,
StandardScaler + NearMiss/SMOTE,1000,σ F1 MACRO,score_time,2.157432,0.007321,0.0007140000000000002,0.6090580000000001,0.0011723021452800884,1.0
StandardScaler + NearMiss/SMOTE,2000,σ F1 MACRO,score_time,4.135995,0.005947,-0.0013740000000000002,1.9785630000000003,-0.0006944433914917038,0.0
StandardScaler + NearMiss/SMOTE,5000,σ F1 MACRO,score_time,9.859176,0.005618,-0.0003290000000000003,5.723180999999999,-5.748551373790211e-05,0.3412130176324451
StandardScaler + NearMiss/SMOTE,10000,σ F1 MACRO,score_time,18.112573,0.005047,-0.0005709999999999995,8.253397000000001,-6.918363432656873e-05,0.3349464320918703
StandardScaler + NearMiss/SMOTE,20000,σ F1 MACRO,score_time,35.190989,0.004749,-0.0002980000000000005,17.078416,-1.7448925005691424e-05,0.3626602839810482
StandardScaler + NearMiss/SMOTE,30000,σ F1 MACRO,score_time,50.876314,0.005969,0.0012200000000000006,15.685324999999999,7.777970810295616e-05,0.4136734677454132
StandardScaler + NearMiss/SMOTE,40000,σ F1 MACRO,score_time,65.998181,0.007227,0.0012579999999999996,15.121867000000002,8.319078589965111e-05,0.4165721369481008
StandardScaler + NearMiss/SMOTE,500,σ F1 MACRO,total_time,1.551068,0.006607,,,,
StandardScaler + NearMiss/SMOTE,1000,σ F1 MACRO,total_time,2.160344,0.007321,0.0007140000000000002,0.6092759999999999,0.0011718826935576,1.0
StandardScaler + NearMiss/SMOTE,2000,σ F1 MACRO,total_time,4.140000000000001,0.005947,-0.0013740000000000002,1.9796560000000007,-0.0006940599780972046,0.0
StandardScaler + NearMiss/SMOTE,5000,σ F1 MACRO,total_time,9.868596,0.005618,-0.0003290000000000003,5.728596,-5.743117510817665e-05,0.34118347399410504
StandardScaler + NearMiss/SMOTE,10000,σ F1 MACRO,total_time,18.132726,0.005047,-0.0005709999999999995,8.264130000000002,-6.909378240661744e-05,0.3349332244684335
StandardScaler + NearMiss/SMOTE,20000,σ F1 MACRO,total_time,35.22919,0.004749,-0.0002980000000000005,17.096464,-1.7430504927802644e-05,0.3626207189791826
StandardScaler + NearMiss/SMOTE,30000,σ F1 MACRO,total_time,50.932971,0.005969,0.0012200000000000006,15.703781,7.76882968502936e-05,0.413596991306853
StandardScaler + NearMiss/SMOTE,40000,σ F1 MACRO,total_time,66.074661,0.007227,0.0012579999999999996,15.141690000000004,8.308187527283937e-05,0.4164875294270636
StandardScaler + NearMiss/SMOTE,500,μ F1 MACRO,fit_time,0.002694,0.287998,,,,
StandardScaler + NearMiss/SMOTE,1000,μ F1 MACRO,fit_time,0.002912,0.303214,0.015216000000000007,0.00021799999999999988,69.79816513761475,1.0
StandardScaler + NearMiss/SMOTE,2000,μ F1 MACRO,fit_time,0.004005,0.334962,0.031748,0.0010929999999999998,29.046660567246114,0.4112450985665139
StandardScaler + NearMiss/SMOTE,5000,μ F1 MACRO,fit_time,0.00942,0.387591,0.05262900000000004,0.005415,9.71911357340721,0.13201153049887585
StandardScaler + NearMiss/SMOTE,10000,μ F1 MACRO,fit_time,0.020153,0.422057,0.034466,0.010733000000000001,3.2112177396813557,0.037989098431160905
StandardScaler + NearMiss/SMOTE,20000,μ F1 MACRO,fit_time,0.038201,0.530665,0.10860800000000004,0.018047999999999998,6.017730496453903,0.07853602200872381
StandardScaler + NearMiss/SMOTE,30000,μ F1 MACRO,fit_time,0.056657,0.60938,0.07871499999999998,0.018456,4.265008669267446,0.053213679251450055
StandardScaler + NearMiss/SMOTE,40000,μ F1 MACRO,fit_time,0.07648,0.620912,0.011531999999999987,0.019823000000000007,0.5817484739948536,0.0
StandardScaler + NearMiss/SMOTE,500,μ F1 MACRO,score_time,1.548374,0.287998,,,,
StandardScaler + NearMiss/SMOTE,1000,μ F1 MACRO,score_time,2.157432,0.303214,0.015216000000000007,0.6090580000000001,0.024982842356557185,1.0
StandardScaler + NearMiss/SMOTE,2000,μ F1 MACRO,score_time,4.135995,0.334962,0.031748,1.9785630000000003,0.01604598893237162,0.6310171112340155
StandardScaler + NearMiss/SMOTE,5000,μ F1 MACRO,score_time,9.859176,0.387591,0.05262900000000004,5.723180999999999,0.00919576019000623,0.3481863351103591
StandardScaler + NearMiss/SMOTE,10000,μ F1 MACRO,score_time,18.112573,0.422057,0.034466,8.253397000000001,0.0041759774793336596,0.14093062242865467
