fold,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,fit_time,score_time
1,0.7620714285714286,0.7694949401711683,0.7620714285714286,0.7232049674498083,0.7694949401711684,0.7620714285714285,0.7232049674498083,0.7534232474627777,68.41392469406128,58.60317325592041
2,0.7662857142857142,0.7716370417199739,0.7662857142857142,0.7274577961139235,0.7716370417199739,0.7662857142857141,0.7274577961139235,0.7577759259551177,60.928391218185425,57.23288130760193
3,0.7584285714285715,0.7683232618799777,0.7584285714285715,0.7191926287228371,0.7683232618799777,0.7584285714285715,0.7191926287228371,0.7496192199153294,62.40600061416626,66.0312271118164
4,0.7811785714285714,0.842723958303617,0.7811785714285714,0.7623388522639174,0.842723958303617,0.7811785714285714,0.7623388522639173,0.7726958126790933,62.82707929611206,56.580243825912476
5,0.7824642857142857,0.842877744693342,0.7824642857142857,0.7601471533208976,0.8428777446933419,0.7824642857142854,0.7601471533208976,0.774199356292194,56.23635792732239,59.95178198814392
