DESCRIPCIÓN EXPERIMENTO,N,métrica,tipo_tiempo,tiempo,valor_métrica,delta_métrica,delta_tiempo,VD,VD_normalizado
RobustScaler + RUS/SMOTE,1000,μ F1 MACRO,total_time,0.268929,0.379564,0.00697800000000004,0.022325999999999957,0.3125503896801959,1.0
RobustScaler + RUS/SMOTE,2000,μ F1 MACRO,total_time,0.323544,0.391415,0.011851,0.054615000000000025,0.21699166895541508,0.7114428438662094
RobustScaler + RUS/SMOTE,5000,μ F1 MACRO,total_time,0.46736,0.394136,0.0027209999999999734,0.143816,0.01892000890026126,0.11332898777110198
RobustScaler + RUS/SMOTE,10000,μ F1 MACRO,total_time,0.7222040000000001,0.390843,-0.0032929999999999904,0.25484400000000007,-0.012921630487670848,0.017177293412591558
RobustScaler + RUS/SMOTE,20000,μ F1 MACRO,total_time,1.195926,0.382027,-0.00881599999999999,0.473722,-0.018610070885456007,0.0
RobustScaler + RUS/SMOTE,30000,μ F1 MACRO,total_time,1.5922930000000002,0.38679,0.004763000000000017,0.39636700000000014,0.012016641143182998,0.09248299744578753
RobustScaler + RUS/SMOTE,40000,μ F1 MACRO,total_time,2.148858,0.389154,0.0023639999999999772,0.556565,0.004247482324616132,0.06902259155887566
RobustScaler + RUS/SMOTE,500,μ ACCURACY,fit_time,0.010998,0.68226,,,,
RobustScaler + RUS/SMOTE,1000,μ ACCURACY,fit_time,0.017534,0.698682,0.016422000000000048,0.006536,2.5125458996328103,1.0
RobustScaler + RUS/SMOTE,2000,μ ACCURACY,fit_time,0.032405,0.720482,0.02179999999999993,0.014871000000000002,1.4659404209535287,0.6246931147007472
RobustScaler + RUS/SMOTE,5000,μ ACCURACY,fit_time,0.084914,0.716833,-0.0036489999999999023,0.052509,-0.06949284884495806,0.07409531083667603
RobustScaler + RUS/SMOTE,10000,μ ACCURACY,fit_time,0.173448,0.692387,-0.02444600000000008,0.08853399999999999,-0.2761199087356279,0.0
RobustScaler + RUS/SMOTE,20000,μ ACCURACY,fit_time,0.340855,0.662879,-0.02950799999999998,0.16740700000000003,-0.1762650307334817,0.03580740212846379
RobustScaler + RUS/SMOTE,30000,μ ACCURACY,fit_time,0.500995,0.666782,0.00390299999999999,0.16013999999999995,0.02437242412888717,0.10775487401996148
RobustScaler + RUS/SMOTE,40000,μ ACCURACY,fit_time,0.668788,0.671638,0.0048559999999999715,0.16779300000000008,0.02894042063733272,0.10939293208153972
RobustScaler + RUS/SMOTE,500,μ ACCURACY,score_time,0.235605,0.68226,,,,
RobustScaler + RUS/SMOTE,1000,μ ACCURACY,score_time,0.251395,0.698682,0.016422000000000048,0.01578999999999997,1.040025332488922,1.0
RobustScaler + RUS/SMOTE,2000,μ ACCURACY,score_time,0.291139,0.720482,0.02179999999999993,0.039744,0.5485104669887261,0.5859239385976126
RobustScaler + RUS/SMOTE,5000,μ ACCURACY,score_time,0.382446,0.716833,-0.0036489999999999023,0.09130700000000003,-0.03996407723394593,0.09016432152212071
RobustScaler + RUS/SMOTE,10000,μ ACCURACY,score_time,0.548756,0.692387,-0.02444600000000008,0.16631,-0.1469905597979681,0.0
RobustScaler + RUS/SMOTE,20000,μ ACCURACY,score_time,0.855071,0.662879,-0.02950799999999998,0.306315,-0.09633220704177066,0.0426770636226274
RobustScaler + RUS/SMOTE,30000,μ ACCURACY,score_time,1.091298,0.666782,0.00390299999999999,0.23622700000000008,0.016522243435339687,0.137751149159668
RobustScaler + RUS/SMOTE,40000,μ ACCURACY,score_time,1.48007,0.671638,0.0048559999999999715,0.3887719999999999,0.012490611463788475,0.1343547060305167
RobustScaler + RUS/SMOTE,500,μ ACCURACY,total_time,0.24660300000000002,0.68226,,,,
RobustScaler + RUS/SMOTE,1000,μ ACCURACY,total_time,0.268929,0.698682,0.016422000000000048,0.022325999999999957,0.7355549583445345,1.0
RobustScaler + RUS/SMOTE,2000,μ ACCURACY,total_time,0.323544,0.720482,0.02179999999999993,0.054615000000000025,0.39915774054746717,0.5954237108744378
RobustScaler + RUS/SMOTE,5000,μ ACCURACY,total_time,0.46736,0.716833,-0.0036489999999999023,0.143816,-0.02537269844801623,0.08485186145667517
RobustScaler + RUS/SMOTE,10000,μ ACCURACY,total_time,0.7222040000000001,0.692387,-0.02444600000000008,0.25484400000000007,-0.09592535041044746,0.0
RobustScaler + RUS/SMOTE,20000,μ ACCURACY,total_time,1.195926,0.662879,-0.02950799999999998,0.473722,-0.062289697333034945,0.04045273558886427
RobustScaler + RUS/SMOTE,30000,μ ACCURACY,total_time,1.5922930000000002,0.666782,0.00390299999999999,0.39636700000000014,0.009846934785186426,0.127209609273865
RobustScaler + RUS/SMOTE,40000,μ ACCURACY,total_time,2.148858,0.671638,0.0048559999999999715,0.556565,0.00872494677171574,0.12586022312285597
RobustScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,fit_time,0.010204,0.009571,,,,
RobustScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,fit_time,0.016785,0.015186,0.005615,0.006581000000000002,0.8532137972952437,1.0
RobustScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,fit_time,0.030587,0.007871,-0.007315,0.013801999999999998,-0.5299956528039416,0.0
RobustScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,fit_time,0.080012,0.015568,0.007697000000000001,0.049425,0.1557309054122408,0.49575034219655684
RobustScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,fit_time,0.164085,0.012025,-0.003543000000000001,0.08407300000000001,-0.042141948068940095,0.35269691419475124
RobustScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,fit_time,0.330068,0.013435,0.0014100000000000015,0.16598299999999996,0.00849484585770833,0.3893051038821608
RobustScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,fit_time,0.487,0.008009,-0.005426,0.15693200000000002,-0.03457548492340631,0.35816713647019277
RobustScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,fit_time,0.643366,0.013174,0.0051649999999999995,0.156366,0.03303147743115511,0.40704401650431454
RobustScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,score_time,0.22501,0.009571,,,,
RobustScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,score_time,0.244738,0.015186,0.005615,0.019728000000000023,0.2846208434712081,1.0
RobustScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,score_time,0.285252,0.007871,-0.007315,0.040513999999999994,-0.18055486992150865,0.0
RobustScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,score_time,0.383959,0.015568,0.007697000000000001,0.09870699999999999,0.07797825888741428,0.5557752078743214
RobustScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,score_time,0.541138,0.012025,-0.003543000000000001,0.157179,-0.022541179165155655,0.3396860287565198
RobustScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,score_time,0.868432,0.013435,0.0014100000000000015,0.327294,0.004308053309868197,0.3974045030921669
RobustScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,score_time,1.093708,0.008009,-0.005426,0.22527599999999992,-0.02408601004989436,0.3363650667194616
RobustScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,score_time,1.481097,0.013174,0.0051649999999999995,0.3873890000000002,0.013332851474874084,0.4168053400343717
RobustScaler + RUS/SMOTE/ENN,500,σ F1 MACRO,total_time,0.23521399999999998,0.009571,,,,
RobustScaler + RUS/SMOTE/ENN,1000,σ F1 MACRO,total_time,0.261523,0.015186,0.005615,0.026309000000000027,0.21342506366642572,1.0
RobustScaler + RUS/SMOTE/ENN,2000,σ F1 MACRO,total_time,0.315839,0.007871,-0.007315,0.054315999999999975,-0.13467486560129618,0.0
RobustScaler + RUS/SMOTE/ENN,5000,σ F1 MACRO,total_time,0.463971,0.015568,0.007697000000000001,0.14813200000000004,0.05196041368509167,0.5361543154547658
RobustScaler + RUS/SMOTE/ENN,10000,σ F1 MACRO,total_time,0.705223,0.012025,-0.003543000000000001,0.24125200000000002,-0.01468588861439491,0.3446969301008342
RobustScaler + RUS/SMOTE/ENN,20000,σ F1 MACRO,total_time,1.1985,0.013435,0.0014100000000000015,0.49327699999999985,0.0028584345104272083,0.395097179137739
RobustScaler + RUS/SMOTE/ENN,30000,σ F1 MACRO,total_time,1.580708,0.008009,-0.005426,0.3822080000000001,-0.014196458472873406,0.3461029348149147
RobustScaler + RUS/SMOTE/ENN,40000,σ F1 MACRO,total_time,2.124463,0.013174,0.0051649999999999995,0.543755,0.009498763229763403,0.41417310579278044
RobustScaler + RUS/SMOTE/ENN,500,μ F1 MACRO,fit_time,0.010204,0.38944,,,,
RobustScaler + RUS/SMOTE/ENN,1000,μ F1 MACRO,fit_time,0.016785,0.399563,0.010122999999999993,0.006581000000000002,1.5382160765841042,1.0
RobustScaler + RUS/SMOTE/ENN,2000,μ F1 MACRO,fit_time,0.030587,0.409806,0.010243000000000002,0.013801999999999998,0.742138820460803,0.5418059734785077
RobustScaler + RUS/SMOTE/ENN,5000,μ F1 MACRO,fit_time,0.080012,0.413164,0.003357999999999972,0.049425,0.06794132524026246,0.15376164407493328
RobustScaler + RUS/SMOTE/ENN,10000,μ F1 MACRO,fit_time,0.164085,0.396416,-0.016747999999999985,0.08407300000000001,-0.19920783128947442,0.0
RobustScaler + RUS/SMOTE/ENN,20000,μ F1 MACRO,fit_time,0.330068,0.398315,0.001898999999999984,0.16598299999999996,0.011440930697721962,0.12124200722264031
RobustScaler + RUS/SMOTE/ENN,30000,μ F1 MACRO,fit_time,0.487,0.389127,-0.009187999999999974,0.15693200000000002,-0.05854765121198974,0.0809590448479771
RobustScaler + RUS/SMOTE/ENN,40000,μ F1 MACRO,fit_time,0.643366,0.38182,-0.007307000000000008,0.156366,-0.046730107568141464,0.08776080669221906
RobustScaler + RUS/SMOTE/ENN,500,μ F1 MACRO,score_time,0.22501,0.38944,,,,
RobustScaler + RUS/SMOTE/ENN,1000,μ F1 MACRO,score_time,0.244738,0.399563,0.010122999999999993,0.019728000000000023,0.5131285482562845,1.0
RobustScaler + RUS/SMOTE/ENN,2000,μ F1 MACRO,score_time,0.285252,0.409806,0.010243000000000002,0.040513999999999994,0.2528261835414919,0.5799421781565508
RobustScaler + RUS/SMOTE/ENN,5000,μ F1 MACRO,score_time,0.383959,0.413164,0.003357999999999972,0.09870699999999999,0.034019877009735605,0.22684780412716102
RobustScaler + RUS/SMOTE/ENN,10000,μ F1 MACRO,score_time,0.541138,0.396416,-0.016747999999999985,0.157179,-0.10655367447305292,0.0
RobustScaler + RUS/SMOTE/ENN,20000,μ F1 MACRO,score_time,0.868432,0.398315,0.001898999999999984,0.327294,0.005802122862013921,0.18131195831341637
RobustScaler + RUS/SMOTE/ENN,30000,μ F1 MACRO,score_time,1.093708,0.389127,-0.009187999999999974,0.22527599999999992,-0.04078552531117375,0.10613205728608605
RobustScaler + RUS/SMOTE/ENN,40000,μ F1 MACRO,score_time,1.481097,0.38182,-0.007307000000000008,0.3873890000000002,-0.01886217729465732,0.1415104289940187
RobustScaler + RUS/SMOTE/ENN,500,μ F1 MACRO,total_time,0.23521399999999998,0.38944,,,,
RobustScaler + RUS/SMOTE/ENN,1000,μ F1 MACRO,total_time,0.261523,0.399563,0.010122999999999993,0.026309000000000027,0.3847732715040474,1.0
RobustScaler + RUS/SMOTE/ENN,2000,μ F1 MACRO,total_time,0.315839,0.409806,0.010243000000000002,0.054315999999999975,0.1885816334045218,0.5680448433590108
RobustScaler + RUS/SMOTE/ENN,5000,μ F1 MACRO,total_time,0.463971,0.413164,0.003357999999999972,0.14813200000000004,0.02266897091782985,0.20275491149755762
RobustScaler + RUS/SMOTE/ENN,10000,μ F1 MACRO,total_time,0.705223,0.396416,-0.016747999999999985,0.24125200000000002,-0.06942118614560701,0.0
RobustScaler + RUS/SMOTE/ENN,20000,μ F1 MACRO,total_time,1.1985,0.398315,0.001898999999999984,0.49327699999999985,0.0038497639257455436,0.16132066086960167
RobustScaler + RUS/SMOTE/ENN,30000,μ F1 MACRO,total_time,1.580708,0.389127,-0.009187999999999974,0.3822080000000001,-0.024039266577360944,0.09991737856751146
RobustScaler + RUS/SMOTE/ENN,40000,μ F1 MACRO,total_time,2.124463,0.38182,-0.007307000000000008,0.543755,-0.013438037351380692,0.12325810641531267
RobustScaler + RUS/SMOTE/ENN,500,μ ACCURACY,fit_time,0.010204,0.695134,,,,
RobustScaler + RUS/SMOTE/ENN,1000,μ ACCURACY,fit_time,0.016785,0.706285,0.011151000000000022,0.006581000000000002,1.6944233399179485,1.0
RobustScaler + RUS/SMOTE/ENN,2000,μ ACCURACY,fit_time,0.030587,0.725264,0.018978999999999968,0.013801999999999998,1.3750905665845508,0.8589208114863353
RobustScaler + RUS/SMOTE/ENN,5000,μ ACCURACY,fit_time,0.080012,0.724802,-0.00046200000000007346,0.049425,-0.00934749620637478,0.2472848794548428
RobustScaler + RUS/SMOTE/ENN,10000,μ ACCURACY,fit_time,0.164085,0.676958,-0.047844,0.08407300000000001,-0.5690768736693111,0.0
RobustScaler + RUS/SMOTE/ENN,20000,μ ACCURACY,fit_time,0.330068,0.684995,0.008037000000000072,0.16598299999999996,0.048420621388937865,0.2728064664414683
RobustScaler + RUS/SMOTE/ENN,30000,μ ACCURACY,fit_time,0.487,0.685652,0.0006570000000000187,0.15693200000000002,0.004186526648484813,0.25326412468469434
RobustScaler + RUS/SMOTE/ENN,40000,μ ACCURACY,fit_time,0.643366,0.660434,-0.025218000000000074,0.156366,-0.16127546909174675,0.180164067195412
RobustScaler + RUS/SMOTE/ENN,500,μ ACCURACY,score_time,0.22501,0.695134,,,,
RobustScaler + RUS/SMOTE/ENN,1000,μ ACCURACY,score_time,0.244738,0.706285,0.011151000000000022,0.019728000000000023,0.5652372262773727,1.0
RobustScaler + RUS/SMOTE/ENN,2000,μ ACCURACY,score_time,0.285252,0.725264,0.018978999999999968,0.040513999999999994,0.4684553487683263,0.8887090084542458
RobustScaler + RUS/SMOTE/ENN,5000,μ ACCURACY,score_time,0.383959,0.724802,-0.00046200000000007346,0.09870699999999999,-0.004680519112120453,0.3446426891440636
RobustScaler + RUS/SMOTE/ENN,10000,μ ACCURACY,score_time,0.541138,0.676958,-0.047844,0.157179,-0.30439180806596294,0.0
RobustScaler + RUS/SMOTE/ENN,20000,μ ACCURACY,score_time,0.868432,0.684995,0.008037000000000072,0.327294,0.024555903866248917,0.378262108257003
RobustScaler + RUS/SMOTE/ENN,30000,μ ACCURACY,score_time,1.093708,0.685652,0.0006570000000000187,0.22527599999999992,0.0029164225217067903,0.3533785309039512
RobustScaler + RUS/SMOTE/ENN,40000,μ ACCURACY,score_time,1.481097,0.660434,-0.025218000000000074,0.3873890000000002,-0.06509735692030506,0.275168424345849
RobustScaler + RUS/SMOTE/ENN,500,μ ACCURACY,total_time,0.23521399999999998,0.695134,,,,
RobustScaler + RUS/SMOTE/ENN,1000,μ ACCURACY,total_time,0.261523,0.706285,0.011151000000000022,0.026309000000000027,0.4238473526169756,1.0
RobustScaler + RUS/SMOTE/ENN,2000,μ ACCURACY,total_time,0.315839,0.725264,0.018978999999999968,0.054315999999999975,0.34941821930922706,0.8803703267525088
RobustScaler + RUS/SMOTE/ENN,5000,μ ACCURACY,total_time,0.463971,0.724802,-0.00046200000000007346,0.14813200000000004,-0.0031188399535554325,0.3137388031412092
RobustScaler + RUS/SMOTE/ENN,10000,μ ACCURACY,total_time,0.705223,0.676958,-0.047844,0.24125200000000002,-0.19831545437965278,0.0
RobustScaler + RUS/SMOTE/ENN,20000,μ ACCURACY,total_time,1.1985,0.684995,0.008037000000000072,0.49327699999999985,0.016293076709435216,0.3449395056658393
RobustScaler + RUS/SMOTE/ENN,30000,μ ACCURACY,total_time,1.580708,0.685652,0.0006570000000000187,0.3822080000000001,0.0017189593101139132,0.32151458017137746
RobustScaler + RUS/SMOTE/ENN,40000,μ ACCURACY,total_time,2.124463,0.660434,-0.025218000000000074,0.543755,-0.046377504574670714,0.24420931000108054
RobustScaler + NearMiss/SMOTE,500,σ F1 MACRO,fit_time,0.009452,0.011827,,,,
RobustScaler + NearMiss/SMOTE,1000,σ F1 MACRO,fit_time,0.014793,0.011074,-0.0007530000000000002,0.005341,-0.14098483430069278,0.7395816449018555
RobustScaler + NearMiss/SMOTE,2000,σ F1 MACRO,fit_time,0.027313,0.002985,-0.008089,0.01252,-0.6460862619808307,0.0
RobustScaler + NearMiss/SMOTE,5000,σ F1 MACRO,fit_time,0.0781,0.003726,0.0007410000000000003,0.050787,0.014590347923681263,0.9673785642332181
RobustScaler + NearMiss/SMOTE,10000,σ F1 MACRO,fit_time,0.166185,0.002336,-0.0013900000000000002,0.088085,-0.01578021229494239,0.9229092603426248
RobustScaler + NearMiss/SMOTE,20000,σ F1 MACRO,fit_time,0.325423,0.008207,0.005871000000000001,0.15923800000000002,0.036869340232858996,1.0
RobustScaler + NearMiss/SMOTE,30000,σ F1 MACRO,fit_time,0.487345,0.011389,0.003181999999999999,0.16192199999999995,0.019651437111695754,0.9747891326092731
RobustScaler + NearMiss/SMOTE,40000,σ F1 MACRO,fit_time,0.65284,0.004662,-0.0067269999999999995,0.165495,-0.04064775370857125,0.8864976087901305
RobustScaler + NearMiss/SMOTE,500,σ F1 MACRO,score_time,0.197759,0.011827,,,,
RobustScaler + NearMiss/SMOTE,1000,σ F1 MACRO,score_time,0.207673,0.011074,-0.0007530000000000002,0.009914000000000006,-0.07595319749848696,0.5817255996062415
RobustScaler + NearMiss/SMOTE,2000,σ F1 MACRO,score_time,0.216098,0.002985,-0.008089,0.008425000000000016,-0.9601186943620161,0.0
RobustScaler + NearMiss/SMOTE,5000,σ F1 MACRO,score_time,0.22034,0.003726,0.0007410000000000003,0.004241999999999996,0.17468175388967494,0.7466277224506302
RobustScaler + NearMiss/SMOTE,10000,σ F1 MACRO,score_time,0.22859,0.002336,-0.0013900000000000002,0.00824999999999998,-0.16848484848484893,0.5208455603561856
RobustScaler + NearMiss/SMOTE,20000,σ F1 MACRO,score_time,0.239078,0.008207,0.005871000000000001,0.010488000000000025,0.559782608695651,1.0
RobustScaler + NearMiss/SMOTE,30000,σ F1 MACRO,score_time,0.25588,0.011389,0.003181999999999999,0.016801999999999984,0.1893822164028093,0.756299707390416
RobustScaler + NearMiss/SMOTE,40000,σ F1 MACRO,score_time,0.246699,0.004662,-0.0067269999999999995,-0.009180999999999995,,
RobustScaler + NearMiss/SMOTE,500,σ F1 MACRO,total_time,0.20721099999999998,0.011827,,,,
RobustScaler + NearMiss/SMOTE,1000,σ F1 MACRO,total_time,0.222466,0.011074,-0.0007530000000000002,0.015255000000000019,-0.049360865290068785,0.8004911888093389
RobustScaler + NearMiss/SMOTE,2000,σ F1 MACRO,total_time,0.24341100000000002,0.002985,-0.008089,0.02094500000000002,-0.3862019575077581,0.0
RobustScaler + NearMiss/SMOTE,5000,σ F1 MACRO,total_time,0.29844000000000004,0.003726,0.0007410000000000003,0.05502900000000002,0.01346562721474132,0.9497961721852815
RobustScaler + NearMiss/SMOTE,10000,σ F1 MACRO,total_time,0.394775,0.002336,-0.0013900000000000002,0.09633499999999995,-0.014428816110447926,0.883505993776393
RobustScaler + NearMiss/SMOTE,20000,σ F1 MACRO,total_time,0.564501,0.008207,0.005871000000000001,0.16972600000000004,0.03459104674593168,1.0
RobustScaler + NearMiss/SMOTE,30000,σ F1 MACRO,total_time,0.743225,0.011389,0.003181999999999999,0.178724,0.01780398827242004,0.9601061369751505
RobustScaler + NearMiss/SMOTE,40000,σ F1 MACRO,total_time,0.899539,0.004662,-0.0067269999999999995,0.15631399999999995,-0.04303517279322391,0.8155239779310688
RobustScaler + NearMiss/SMOTE,500,μ F1 MACRO,fit_time,0.009452,0.138532,,,,
RobustScaler + NearMiss/SMOTE,1000,μ F1 MACRO,fit_time,0.014793,0.150747,0.012215000000000004,0.005341,2.2870249017038016,0.3630564212341793
RobustScaler + NearMiss/SMOTE,2000,μ F1 MACRO,fit_time,0.027313,0.239568,0.08882100000000001,0.01252,7.094329073482429,1.0
RobustScaler + NearMiss/SMOTE,5000,μ F1 MACRO,fit_time,0.0781,0.216555,-0.023013000000000006,0.050787,-0.4531277689172427,0.0
RobustScaler + NearMiss/SMOTE,10000,μ F1 MACRO,fit_time,0.166185,0.221365,0.004810000000000009,0.088085,0.05460634614293022,0.06727221177441561
RobustScaler + NearMiss/SMOTE,20000,μ F1 MACRO,fit_time,0.325423,0.223815,0.00244999999999998,0.15923800000000002,0.015385774752257499,0.062075683697522
RobustScaler + NearMiss/SMOTE,30000,μ F1 MACRO,fit_time,0.487345,0.227825,0.0040100000000000136,0.16192199999999995,0.024765010313607876,0.06331838514745415
RobustScaler + NearMiss/SMOTE,40000,μ F1 MACRO,fit_time,0.65284,0.241273,0.013447999999999988,0.165495,0.08125925254539404,0.07080358756880699
RobustScaler + NearMiss/SMOTE,500,μ F1 MACRO,score_time,0.197759,0.138532,,,,
RobustScaler + NearMiss/SMOTE,1000,μ F1 MACRO,score_time,0.207673,0.150747,0.012215000000000004,0.009914000000000006,1.2320960258220695,0.4169152963324854
RobustScaler + NearMiss/SMOTE,2000,μ F1 MACRO,score_time,0.216098,0.239568,0.08882100000000001,0.008425000000000016,10.542551928783364,1.0
RobustScaler + NearMiss/SMOTE,5000,μ F1 MACRO,score_time,0.22034,0.216555,-0.023013000000000006,0.004241999999999996,-5.425035360678931,0.0
RobustScaler + NearMiss/SMOTE,10000,μ F1 MACRO,score_time,0.22859,0.221365,0.004810000000000009,0.00824999999999998,0.5830303030303056,0.3762663422340719
RobustScaler + NearMiss/SMOTE,20000,μ F1 MACRO,score_time,0.239078,0.223815,0.00244999999999998,0.010488000000000025,0.23360030511060012,0.35438263547329474
RobustScaler + NearMiss/SMOTE,30000,μ F1 MACRO,score_time,0.25588,0.227825,0.0040100000000000136,0.016801999999999984,0.2386620640399963,0.35469963758749246
RobustScaler + NearMiss/SMOTE,40000,μ F1 MACRO,score_time,0.246699,0.241273,0.013447999999999988,-0.009180999999999995,,
RobustScaler + NearMiss/SMOTE,500,μ F1 MACRO,total_time,0.20721099999999998,0.138532,,,,
RobustScaler + NearMiss/SMOTE,1000,μ F1 MACRO,total_time,0.222466,0.150747,0.012215000000000004,0.015255000000000019,0.8007210750573575,0.26163367427428125
RobustScaler + NearMiss/SMOTE,2000,μ F1 MACRO,total_time,0.24341100000000002,0.239568,0.08882100000000001,0.02094500000000002,4.240677966101692,1.0
RobustScaler + NearMiss/SMOTE,5000,μ F1 MACRO,total_time,0.29844000000000004,0.216555,-0.023013000000000006,0.05502900000000002,-0.4181976775881807,0.0
RobustScaler + NearMiss/SMOTE,10000,μ F1 MACRO,total_time,0.394775,0.221365,0.004810000000000009,0.09633499999999995,0.04992993200809686,0.10048081241024846
RobustScaler + NearMiss/SMOTE,20000,μ F1 MACRO,total_time,0.564501,0.223815,0.00244999999999998,0.16972600000000004,0.014435030578697309,0.09286204253012192
RobustScaler + NearMiss/SMOTE,30000,μ F1 MACRO,total_time,0.743225,0.227825,0.0040100000000000136,0.178724,0.022436829972471598,0.09457958126816747
RobustScaler + NearMiss/SMOTE,40000,μ F1 MACRO,total_time,0.899539,0.241273,0.013447999999999988,0.15631399999999995,0.08603196130864793,0.10822989868376785
RobustScaler + NearMiss/SMOTE,500,μ ACCURACY,fit_time,0.009452,0.121513,,,,
RobustScaler + NearMiss/SMOTE,1000,μ ACCURACY,fit_time,0.014793,0.117317,-0.004195999999999991,0.005341,-0.7856206702864615,0.0
RobustScaler + NearMiss/SMOTE,2000,μ ACCURACY,fit_time,0.027313,0.305345,0.18802799999999997,0.01252,15.018210862619807,1.0
RobustScaler + NearMiss/SMOTE,5000,μ ACCURACY,fit_time,0.0781,0.286241,-0.019103999999999954,0.050787,-0.37615925335223493,0.02590899656717159
RobustScaler + NearMiss/SMOTE,10000,μ ACCURACY,fit_time,0.166185,0.290166,0.003924999999999956,0.088085,0.044559232559459115,0.052530293120206
RobustScaler + NearMiss/SMOTE,20000,μ ACCURACY,fit_time,0.325423,0.294478,0.004312000000000038,0.15923800000000002,0.02707896356397366,0.051424215207448665
RobustScaler + NearMiss/SMOTE,30000,μ ACCURACY,fit_time,0.487345,0.303921,0.00944299999999998,0.16192199999999995,0.05831820259137104,0.05340090288362086
RobustScaler + NearMiss/SMOTE,40000,μ ACCURACY,fit_time,0.65284,0.324835,0.020913999999999988,0.165495,0.12637239795764216,0.05770708618003039
RobustScaler + NearMiss/SMOTE,500,μ ACCURACY,score_time,0.197759,0.121513,,,,
RobustScaler + NearMiss/SMOTE,1000,μ ACCURACY,score_time,0.207673,0.117317,-0.004195999999999991,0.009914000000000006,-0.42323986282025305,0.1521283851917632
RobustScaler + NearMiss/SMOTE,2000,μ ACCURACY,score_time,0.216098,0.305345,0.18802799999999997,0.008425000000000016,22.317863501483636,1.0
RobustScaler + NearMiss/SMOTE,5000,μ ACCURACY,score_time,0.22034,0.286241,-0.019103999999999954,0.004241999999999996,-4.503536067892497,0.0
RobustScaler + NearMiss/SMOTE,10000,μ ACCURACY,score_time,0.22859,0.290166,0.003924999999999956,0.00824999999999998,0.47575757575757166,0.18564630196760043
RobustScaler + NearMiss/SMOTE,20000,μ ACCURACY,score_time,0.239078,0.294478,0.004312000000000038,0.010488000000000025,0.4111365369946632,0.18323699299042492
RobustScaler + NearMiss/SMOTE,30000,μ ACCURACY,score_time,0.25588,0.303921,0.00944299999999998,0.016801999999999984,0.5620164266158784,0.18886234782065853
RobustScaler + NearMiss/SMOTE,40000,μ ACCURACY,score_time,0.246699,0.324835,0.020913999999999988,-0.009180999999999995,,
RobustScaler + NearMiss/SMOTE,500,μ ACCURACY,total_time,0.20721099999999998,0.121513,,,,
RobustScaler + NearMiss/SMOTE,1000,μ ACCURACY,total_time,0.222466,0.117317,-0.004195999999999991,0.015255000000000019,-0.27505735824319805,0.007732951843281226
RobustScaler + NearMiss/SMOTE,2000,μ ACCURACY,total_time,0.24341100000000002,0.305345,0.18802799999999997,0.02094500000000002,8.977226068274042,1.0
RobustScaler + NearMiss/SMOTE,5000,μ ACCURACY,total_time,0.29844000000000004,0.286241,-0.019103999999999954,0.05502900000000002,-0.3471624052772165,0.0
RobustScaler + NearMiss/SMOTE,10000,μ ACCURACY,total_time,0.394775,0.290166,0.003924999999999956,0.09633499999999995,0.04074323973633631,0.041601188765767516
RobustScaler + NearMiss/SMOTE,20000,μ ACCURACY,total_time,0.564501,0.294478,0.004312000000000038,0.16972600000000004,0.025405653818507696,0.03995629956350681
RobustScaler + NearMiss/SMOTE,30000,μ ACCURACY,total_time,0.743225,0.303921,0.00944299999999998,0.178724,0.052835657214475834,0.04289804780509646
RobustScaler + NearMiss/SMOTE,40000,μ ACCURACY,total_time,0.899539,0.324835,0.020913999999999988,0.15631399999999995,0.13379479765088217,0.051580562552958786
RobustScaler + NearMiss/SMOTE/ENN,500,σ F1 MACRO,fit_time,0.009027,0.009135,,,,
RobustScaler + NearMiss/SMOTE/ENN,1000,σ F1 MACRO,fit_time,0.01437,0.015396,0.006260999999999999,0.0053430000000000005,1.1718135878719818,1.0
RobustScaler + NearMiss/SMOTE/ENN,2000,σ F1 MACRO,fit_time,0.026153,0.009959,-0.005436999999999999,0.011782999999999998,-0.461427480268183,0.0
RobustScaler + NearMiss/SMOTE/ENN,5000,σ F1 MACRO,fit_time,0.072683,0.021182,0.011222999999999999,0.04653,0.24119922630560925,0.43020391801309565
RobustScaler + NearMiss/SMOTE/ENN,10000,σ F1 MACRO,fit_time,0.155615,0.014932,-0.006249999999999999,0.082932,-0.07536294795736263,0.23637939300072036
RobustScaler + NearMiss/SMOTE/ENN,20000,σ F1 MACRO,fit_time,0.310062,0.006836,-0.008096,0.154447,-0.05241927651556845,0.25042733233396347
